ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00071,刘洋,8622,移动电源,配件,3,65.52,196.56,15.8,En tránsito,02/09/2024,14/09/2024,微信支付,1,重庆,Online,马超,2.8,212.36,26.097324,116.708797
CLI00072,刘洋,2732,智能摄像头,智能家居,4,216.52,866.08,15.72,Entregado,19/09/2024,27/09/2024,支付宝,1,北京,Tienda física,朱燕,3.8,881.8,18.836201,82.273558
CLI00073,陈静,3428,智能摄像头,智能家居,4,19.85,79.4,9.36,Entregado,05/01/2025,10/01/2025,支付宝,1,北京,Tienda física,朱燕,3.1,88.76,37.046981,105.73283
CLI00074,张敏,4590,智能手表,穿戴设备,4,225.23,900.92,17.85,Devuelto,09/01/2024,13/01/2024,微信支付,1,武汉,Tienda física,孙明,2.2,918.77,31.207846,76.894411
CLI00075,张敏,7038,智能手机,手机,10,76.63,766.3,15.36,Entregado,16/12/2024,21/12/2024,现金,1,杭州,Tienda física,徐丽,4.2,781.66,35.96177,104.436769
CLI00076,陈静,6914,电动牙刷,个人护理,7,141.27,988.89,10.9,Entregado,08/08/2024,23/08/2024,网银转账,1,上海,Tienda física,孙明,4.7,999.79,22.196137,78.596889
CLI00077,周婷,9116,蓝牙音箱,音频,6,55.56,333.36,5.34,Entregado,17/09/2025,30/09/2025,现金,1,成都,Online,徐丽,1.3,338.7,21.295101,98.745768
CLI00078,郑霞,6940,移动电源,配件,8,293.35,2346.8,17.61,En tránsito,28/11/2025,01/12/2025,支付宝,1,深圳,Online,马超,2.4,2364.41,41.645628,127.840552
CLI00079,张敏,1818,无线耳机,音频,7,217.2,1520.4,10.27,Entregado,04/03/2025,16/03/2025,网银转账,1,西安,Online,马超,4.4,1530.67,46.560168,131.57035
CLI00080,张敏,5876,智能手表,穿戴设备,6,127.16,762.96,17.48,Entregado,27/04/2025,06/05/2025,网银转账,1,广州,Online,孙明,2.9,780.44,46.801723,75.989935
CLI00081,赵磊,7495,智能摄像头,智能家居,8,286.59,2292.72,15.76,Devuelto,23/06/2025,26/06/2025,微信支付,1,广州,Tienda física,孙明,2.6,2308.48,38.19506,113.773859
CLI00082,郑霞,4803,无线耳机,音频,4,281.72,1126.88,5.71,Pendiente,19/02/2024,05/03/2024,支付宝,1,广州,Online,徐丽,4.7,1132.59,21.839024,113.564597
CLI00083,吴强,2538,电动牙刷,个人护理,3,16.56,49.68,12.26,Entregado,24/05/2024,08/06/2024,网银转账,1,上海,Tienda física,朱燕,5.0,61.94,46.53375,111.442616
CLI00084,陈静,8227,智能摄像头,智能家居,10,193.0,1930.0,9.57,Entregado,09/07/2024,20/07/2024,微信支付,1,广州,Online,孙明,1.8,1939.57,28.567989,74.148387
CLI00085,王伟,3766,平板电脑,平板,1,275.47,275.47,3.3,Entregado,14/04/2024,23/04/2024,银联卡,1,深圳,Tienda física,马超,1.5,278.77,52.303501,90.757861
CLI00086,吴强,6465,蓝牙音箱,音频,1,107.73,107.73,5.43,Entregado,07/11/2025,10/11/2025,支付宝,1,北京,Online,马超,3.3,113.16,52.395433,80.698432
CLI00087,王伟,2961,笔记本电脑,电脑,8,252.72,2021.76,10.2,En tránsito,16/03/2024,28/03/2024,现金,1,广州,Online,孙明,2.7,2031.96,32.822454,83.778593
CLI00088,李芳,6487,蓝牙音箱,音频,3,87.6,262.8,5.86,Entregado,12/07/2024,27/07/2024,银联卡,1,南京,Online,马超,3.2,268.66,30.810449,78.519603
CLI00089,刘洋,7588,蓝牙音箱,音频,10,144.0,1440.0,5.33,Pendiente,28/01/2025,10/02/2025,银联卡,1,重庆,Tienda física,马超,4.4,1445.33,43.025162,86.279268
CLI00090,吴强,2104,智能手机,手机,10,209.96,2099.6,7.01,Devuelto,17/02/2025,23/02/2025,支付宝,1,武汉,Tienda física,马超,1.4,2106.61,32.294453,123.609678
CLI00091,赵磊,5224,移动电源,配件,7,93.54,654.78,10.44,Entregado,22/03/2025,25/03/2025,支付宝,1,深圳,Online,徐丽,3.6,665.22,41.885742,113.306121
CLI00092,杨军,1289,蓝牙音箱,音频,2,208.99,417.98,7.59,Entregado,14/08/2024,28/08/2024,网银转账,1,广州,Online,孙明,2.4,425.57,20.897177,116.748511
CLI00093,刘洋,7801,无线耳机,音频,9,179.46,1615.14,12.77,Pendiente,08/11/2025,22/11/2025,微信支付,1,上海,Tienda física,徐丽,4.4,1627.91,50.979254,115.45734
CLI00094,张敏,9581,无线耳机,音频,8,35.68,285.44,13.71,En tránsito,16/11/2024,21/11/2024,现金,1,南京,Online,马超,2.3,299.15,45.936103,108.072724
CLI00095,杨军,2115,智能手机,手机,9,52.25,470.25,2.69,Pendiente,20/03/2025,27/03/2025,网银转账,1,广州,Online,朱燕,2.0,472.94,18.338625,115.035491
CLI00096,王伟,1483,智能手表,穿戴设备,7,157.88,1105.16,10.71,Entregado,22/03/2025,01/04/2025,网银转账,1,北京,Online,朱燕,3.1,1115.87,43.270725,93.043383
CLI00097,吴强,6443,电动牙刷,个人护理,10,46.53,465.3,17.14,Devuelto,17/08/2024,22/08/2024,支付宝,1,北京,Tienda física,孙明,1.7,482.44,51.628531,78.506156
CLI00098,吴强,9579,笔记本电脑,电脑,5,48.44,242.2,5.13,En tránsito,22/06/2024,29/06/2024,银联卡,1,西安,Online,马超,3.8,247.33,24.460028,117.021495
CLI00099,周婷,5143,笔记本电脑,电脑,9,151.0,1359.0,13.77,Entregado,29/10/2025,03/11/2025,支付宝,1,重庆,Online,马超,3.8,1372.77,42.499818,95.339345
CLI00100,郑霞,8609,电动牙刷,个人护理,3,195.99,587.97,10.76,Entregado,26/11/2025,02/12/2025,银联卡,1,南京,Tienda física,孙明,3.3,598.73,21.182899,98.434447
CLI00101,王伟,2429,平板电脑,平板,5,117.32,586.6,11.18,Entregado,13/09/2025,24/09/2025,银联卡,1,深圳,Online,马超,3.4,597.78,18.654738,132.231401
CLI00102,李芳,8581,智能摄像头,智能家居,4,209.63,838.52,16.0,Entregado,22/08/2024,29/08/2024,网银转账,1,北京,Online,孙明,2.3,854.52,26.923166,130.509472
CLI00103,杨军,1938,笔记本电脑,电脑,1,209.89,209.89,10.72,Entregado,08/01/2024,18/01/2024,微信支付,1,深圳,Tienda física,孙明,3.7,220.61,23.973495,121.216637
CLI00104,陈静,7185,智能摄像头,智能家居,6,199.58,1197.48,9.97,Pendiente,18/10/2025,23/10/2025,支付宝,1,重庆,Online,孙明,2.4,1207.45,31.866965,87.637524
CLI00105,周婷,7242,无线耳机,音频,8,231.34,1850.72,8.01,Cancelado,05/12/2024,11/12/2024,网银转账,1,南京,Online,马超,3.7,1858.73,23.369465,85.29164
CLI00106,张敏,5745,智能摄像头,智能家居,4,8.27,33.08,11.25,Entregado,28/07/2025,06/08/2025,网银转账,1,深圳,Online,孙明,2.0,44.33,23.582732,124.047192
CLI00107,刘洋,2797,智能手表,穿戴设备,10,160.54,1605.4,14.24,Entregado,31/01/2024,05/02/2024,网银转账,1,杭州,Online,徐丽,1.5,1619.64,20.649541,102.727373
CLI00108,刘洋,9155,扫地机器人,智能家居,1,295.85,295.85,17.11,Entregado,09/11/2025,16/11/2025,网银转账,1,南京,Tienda física,马超,3.2,312.96,24.684496,133.239382
CLI00109,陈静,1027,平板电脑,平板,8,205.9,1647.2,15.61,Entregado,27/11/2024,08/12/2024,现金,1,广州,Tienda física,徐丽,1.0,1662.81,41.225797,79.817227
CLI00110,赵磊,2618,平板电脑,平板,8,181.51,1452.08,2.05,Entregado,19/04/2025,24/04/2025,微信支付,1,深圳,Tienda física,朱燕,2.7,1454.13,23.975382,92.655954
CLI00111,李芳,1264,智能手机,手机,3,77.83,233.49,16.1,Entregado,17/01/2024,22/01/2024,微信支付,1,西安,Tienda física,马超,1.6,249.59,42.095704,97.033022
CLI00112,郑霞,2688,智能手机,手机,8,220.92,1767.36,17.14,Entregado,06/11/2025,11/11/2025,微信支付,1,广州,Online,朱燕,2.3,1784.5,47.415691,94.4986
CLI00113,杨军,8171,智能手机,手机,6,67.41,404.46,10.21,Entregado,29/12/2025,05/01/2026,支付宝,1,西安,Online,徐丽,4.2,414.67,33.387809,89.150563
CLI00114,周婷,8510,平板电脑,平板,1,37.74,37.74,5.18,Entregado,04/04/2024,07/04/2024,支付宝,1,深圳,Online,朱燕,4.5,42.92,40.210155,100.910846
CLI00115,陈静,6968,扫地机器人,智能家居,9,272.41,2451.69,8.21,Entregado,13/06/2025,25/06/2025,支付宝,1,成都,Tienda física,朱燕,3.6,2459.9,22.375975,126.274477
CLI00116,王伟,9650,无线耳机,音频,10,64.82,648.2,13.82,Entregado,21/08/2024,25/08/2024,网银转账,1,北京,Tienda física,朱燕,4.5,662.02,48.436599,80.10928
CLI00117,李芳,3734,智能手机,手机,10,51.37,513.7,6.51,Entregado,07/05/2024,17/05/2024,支付宝,1,南京,Online,徐丽,1.5,520.21,22.269674,123.61776
CLI00118,杨军,4743,蓝牙音箱,音频,8,246.45,1971.6,14.92,Pendiente,10/01/2025,19/01/2025,银联卡,1,成都,Online,马超,3.2,1986.52,36.708969,83.157758
CLI00119,李芳,3657,移动电源,配件,1,70.17,70.17,12.11,Entregado,01/02/2024,13/02/2024,现金,1,北京,Online,孙明,2.8,82.28,23.141764,88.423757
CLI00120,刘洋,3378,扫地机器人,智能家居,10,264.5,2645.0,13.29,Entregado,25/04/2024,06/05/2024,银联卡,1,杭州,Online,朱燕,2.5,2658.29,23.463319,132.959167
CLI00121,赵磊,9323,笔记本电脑,电脑,9,120.49,1084.41,2.65,Devuelto,05/02/2024,17/02/2024,银联卡,1,重庆,Tienda física,朱燕,1.2,1087.06,20.819543,74.392505
CLI00122,刘洋,6743,智能手机,手机,9,176.71,1590.39,14.88,Entregado,01/01/2024,16/01/2024,银联卡,1,杭州,Tienda física,徐丽,1.5,1605.27,28.232909,98.449258
CLI00123,陈静,6983,智能手机,手机,5,41.49,207.45,2.19,Entregado,24/03/2024,08/04/2024,网银转账,1,上海,Tienda física,朱燕,4.4,209.64,25.834642,108.087594
CLI00124,李芳,3357,电动牙刷,个人护理,10,227.77,2277.7,6.25,Cancelado,04/03/2025,19/03/2025,微信支付,1,杭州,Tienda física,马超,1.2,2283.95,41.062491,75.977751
CLI00125,陈静,7542,蓝牙音箱,音频,2,6.13,12.26,7.43,En tránsito,27/09/2025,09/10/2025,现金,1,成都,Tienda física,马超,1.2,19.69,30.401648,121.474286
CLI00126,陈静,8997,蓝牙音箱,音频,6,45.02,270.12,14.92,Entregado,23/05/2024,07/06/2024,银联卡,1,广州,Online,朱燕,4.7,285.04,41.185401,118.110938
CLI00127,周婷,9187,蓝牙音箱,音频,6,35.65,213.9,10.53,Entregado,28/09/2025,05/10/2025,现金,1,北京,Tienda física,朱燕,2.1,224.43,38.411771,127.033562
CLI00128,郑霞,3089,扫地机器人,智能家居,2,278.11,556.22,12.57,Entregado,16/08/2025,30/08/2025,微信支付,1,北京,Tienda física,孙明,1.7,568.79,45.785573,104.445014
CLI00129,郑霞,2209,扫地机器人,智能家居,9,88.24,794.16,8.26,Pendiente,01/02/2025,07/02/2025,微信支付,1,北京,Tienda física,朱燕,3.6,802.42,42.371634,130.125355
CLI00130,吴强,9806,电动牙刷,个人护理,1,104.15,104.15,13.95,Entregado,31/03/2025,15/04/2025,微信支付,1,杭州,Online,孙明,1.7,118.1,42.083562,131.035236
CLI00131,李芳,7436,扫地机器人,智能家居,5,268.49,1342.45,7.81,Entregado,30/05/2025,11/06/2025,银联卡,1,广州,Tienda física,徐丽,3.3,1350.26,36.805267,107.61919
CLI00132,王伟,2320,智能手机,手机,4,238.56,954.24,5.19,Pendiente,03/06/2024,12/06/2024,网银转账,1,深圳,Online,朱燕,2.9,959.43,45.165996,120.060289
CLI00133,陈静,6473,蓝牙音箱,音频,2,54.18,108.36,12.17,Entregado,12/04/2025,17/04/2025,网银转账,1,上海,Tienda física,徐丽,4.6,120.53,47.630771,109.52049
CLI00134,周婷,9134,移动电源,配件,4,119.41,477.64,11.29,En tránsito,08/09/2025,23/09/2025,微信支付,1,武汉,Tienda física,马超,3.7,488.93,32.137181,130.579709
CLI00135,杨军,9429,无线耳机,音频,10,200.86,2008.6,6.58,Entregado,31/08/2024,14/09/2024,支付宝,1,南京,Online,孙明,1.2,2015.18,50.239597,126.354667
CLI00136,吴强,5889,扫地机器人,智能家居,1,68.87,68.87,12.38,Cancelado,23/10/2025,05/11/2025,现金,1,南京,Online,孙明,1.4,81.25,21.781066,127.180564
CLI00137,周婷,5693,笔记本电脑,电脑,6,157.01,942.06,2.93,Entregado,14/08/2024,24/08/2024,银联卡,1,西安,Tienda física,朱燕,3.1,944.99,22.228259,124.762835
CLI00138,赵磊,7136,无线耳机,音频,9,135.16,1216.44,11.67,Devuelto,08/04/2024,22/04/2024,网银转账,1,杭州,Tienda física,孙明,3.3,1228.11,25.18487,104.123493
CLI00139,刘洋,7449,扫地机器人,智能家居,6,223.13,1338.78,13.0,Entregado,14/01/2024,28/01/2024,网银转账,1,上海,Tienda física,徐丽,2.3,1351.78,32.173562,101.045623
CLI00140,赵磊,9253,智能手表,穿戴设备,10,85.34,853.4,5.53,En tránsito,12/12/2025,19/12/2025,网银转账,1,上海,Online,孙明,3.7,858.93,30.775692,125.865065
CLI00141,张敏,2336,智能摄像头,智能家居,8,212.91,1703.28,16.22,En tránsito,05/05/2024,12/05/2024,现金,1,西安,Tienda física,朱燕,2.9,1719.5,29.566322,75.155432
CLI00142,刘洋,1644,智能手机,手机,4,40.27,161.08,11.27,En tránsito,09/05/2024,14/05/2024,微信支付,1,上海,Online,马超,5.0,172.35,36.838751,78.260067
CLI00143,张敏,4564,扫地机器人,智能家居,10,52.28,522.8,5.11,Pendiente,10/03/2024,25/03/2024,现金,1,上海,Online,朱燕,4.3,527.91,46.675755,75.425644
CLI00144,赵磊,5808,蓝牙音箱,音频,3,247.5,742.5,6.91,Devuelto,08/11/2024,18/11/2024,微信支付,1,广州,Tienda física,孙明,3.4,749.41,47.938266,87.880932
