ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00024,Francisco Medina,6962,Plancha de vapor,Electrodomésticos,3,872.47,2617.41,6.34,Entregado,01/06/2025,13/06/2025,Tarjeta débito,1,Santo Domingo,Online,Miriam Santos,2.1,2623.75,17.968788,-71.74907
CLI00025,Altagracia Sánchez,9621,Ventilador,Electrodomésticos,2,151.48,302.96,21.43,Entregado,30/05/2024,12/06/2024,Tarjeta crédito,3,Barahona,Online,Roberto Cruz,1.6,324.39,18.958139,-69.173887
CLI00026,Rafael Guerrero,7286,Plancha de vapor,Electrodomésticos,2,140.45,280.9,23.8,Entregado,14/03/2024,22/03/2024,Transferencia bancaria,1,Barahona,Online,Alejandro Flores,3.8,304.7,19.912804,-71.51976
CLI00027,Carmen Jiménez,3133,Almohada memory foam,Ropa de cama,5,330.69,1653.45,23.01,En tránsito,07/04/2025,15/04/2025,Efectivo,1,La Romana,Tienda física,Ángela Peña,4.8,1676.46,18.331495,-70.456596
CLI00028,Francisco Medina,2171,Vajilla completa,Cocina,5,791.17,3955.85,7.05,Entregado,05/04/2024,18/04/2024,Tarjeta crédito,12,San Francisco de Macorís,Tienda física,Miriam Santos,4.5,3962.9,19.948837,-69.835246
CLI00029,Isabel Reyes,8842,Vajilla completa,Cocina,8,508.19,4065.52,36.83,Entregado,08/12/2025,20/12/2025,Efectivo,1,Santiago,Tienda física,Alejandro Flores,1.8,4102.35,17.613759,-70.201555
CLI00030,Isabel Reyes,4571,Cortinas blackout,Decoración,9,466.42,4197.78,17.41,En tránsito,06/11/2025,19/11/2025,Tarjeta débito,1,San Francisco de Macorís,Online,Alejandro Flores,1.8,4215.19,17.475223,-69.01057
CLI00031,Carmen Jiménez,8479,Vajilla completa,Cocina,3,118.51,355.53,37.73,Entregado,31/08/2024,10/09/2024,Transferencia bancaria,1,Puerto Plata,Online,Miriam Santos,2.2,393.26,18.035991,-70.821166
CLI00032,Pedro Núñez,5899,Cortinas blackout,Decoración,1,442.74,442.74,32.4,Entregado,15/05/2024,25/05/2024,Tarjeta crédito,1,Higüey,Tienda física,Alejandro Flores,2.2,475.14,18.827952,-70.340181
CLI00033,Rosa Martínez,4403,Olla a presión,Cocina,7,159.85,1118.95,17.96,Entregado,04/10/2024,09/10/2024,Transferencia bancaria,1,La Romana,Online,Roberto Cruz,1.4,1136.91,19.298798,-69.676258
CLI00034,Altagracia Sánchez,5516,Juego de sábanas,Ropa de cama,1,581.06,581.06,51.36,Entregado,21/09/2025,28/09/2025,Transferencia bancaria,1,San Pedro de Macorís,Tienda física,Ángela Peña,2.2,632.42,18.332912,-70.388478
CLI00035,Pedro Núñez,1815,Vajilla completa,Cocina,6,158.55,951.3,5.49,En tránsito,21/06/2024,24/06/2024,Tarjeta crédito,12,Santiago,Online,Alejandro Flores,4.3,956.79,18.438901,-69.871608
CLI00036,Isabel Reyes,9234,Olla a presión,Cocina,3,277.8,833.4,7.77,Entregado,29/07/2025,10/08/2025,Tarjeta débito,1,Puerto Plata,Online,Roberto Cruz,2.5,841.17,17.765921,-71.534192
CLI00037,Francisco Medina,9339,Tapete de sala,Decoración,9,99.42,894.78,31.24,Entregado,05/02/2024,08/02/2024,Efectivo,1,Barahona,Tienda física,Miriam Santos,2.9,926.02,18.171478,-71.809345
CLI00038,Altagracia Sánchez,1614,Vajilla completa,Cocina,2,535.95,1071.9,41.13,En tránsito,29/04/2024,13/05/2024,Transferencia bancaria,1,Santo Domingo,Tienda física,Roberto Cruz,1.6,1113.03,18.00867,-70.769932
CLI00039,Altagracia Sánchez,9119,Plancha de vapor,Electrodomésticos,9,247.79,2230.11,52.93,Entregado,03/02/2024,17/02/2024,Transferencia bancaria,1,San Pedro de Macorís,Tienda física,Miriam Santos,2.9,2283.04,18.918836,-68.350613
CLI00040,Altagracia Sánchez,3923,Ventilador,Electrodomésticos,5,63.97,319.85,24.07,Entregado,21/10/2024,25/10/2024,Efectivo,1,San Francisco de Macorís,Online,Roberto Cruz,1.2,343.92,18.733595,-69.651382
CLI00041,Carmen Jiménez,2123,Toalla de baño,Baño,3,148.47,445.41,48.27,Entregado,07/07/2025,17/07/2025,Transferencia bancaria,1,Barahona,Online,Miriam Santos,1.5,493.68,19.297503,-70.117127
CLI00042,Francisco Medina,2560,Toalla de baño,Baño,3,232.01,696.03,9.07,Entregado,02/11/2024,16/11/2024,Tarjeta débito,1,Santiago,Tienda física,Ángela Peña,4.0,705.1,19.741508,-68.504054
CLI00043,Altagracia Sánchez,4842,Olla a presión,Cocina,1,163.97,163.97,46.48,Entregado,30/01/2025,09/02/2025,Tarjeta crédito,1,San Francisco de Macorís,Tienda física,Miriam Santos,1.1,210.45,17.890292,-68.76142
CLI00044,Francisco Medina,5674,Vajilla completa,Cocina,2,675.37,1350.74,26.06,Entregado,19/05/2024,25/05/2024,Transferencia bancaria,1,La Romana,Online,Ángela Peña,3.9,1376.8,19.357872,-70.171887
CLI00045,Pedro Núñez,3818,Cortinas blackout,Decoración,5,330.01,1650.05,36.82,Entregado,25/06/2025,05/07/2025,Efectivo,1,Barahona,Online,Miriam Santos,3.2,1686.87,17.674255,-69.508678
CLI00046,Francisco Medina,9488,Toalla de baño,Baño,10,471.18,4711.8,49.34,En tránsito,11/06/2025,20/06/2025,Efectivo,1,Puerto Plata,Tienda física,Ángela Peña,2.4,4761.14,19.883104,-71.172463
CLI00047,Rafael Guerrero,1870,Tapete de sala,Decoración,9,80.35,723.15,7.01,Entregado,13/12/2025,25/12/2025,Transferencia bancaria,1,Puerto Plata,Tienda física,Roberto Cruz,2.0,730.16,18.584405,-69.299805
CLI00048,Isabel Reyes,5297,Vajilla completa,Cocina,4,185.9,743.6,14.08,Entregado,07/05/2024,22/05/2024,Tarjeta crédito,6,Santiago,Tienda física,Alejandro Flores,4.0,757.68,18.050978,-69.067419
CLI00049,Altagracia Sánchez,5295,Cortinas blackout,Decoración,4,70.2,280.8,41.52,Cancelado,25/05/2024,28/05/2024,Tarjeta débito,1,Barahona,Online,Alejandro Flores,2.2,322.32,17.984264,-69.722266
CLI00050,Rosa Martínez,4111,Licuadora,Electrodomésticos,9,868.17,7813.53,46.33,Entregado,01/09/2024,14/09/2024,Efectivo,1,Puerto Plata,Online,Ángela Peña,3.9,7859.86,17.70429,-70.353237
CLI00051,Carmen Jiménez,9764,Plancha de vapor,Electrodomésticos,6,526.68,3160.08,21.35,Entregado,19/05/2025,03/06/2025,Tarjeta crédito,3,San Pedro de Macorís,Tienda física,Roberto Cruz,2.3,3181.43,19.72384,-71.268975
CLI00052,Juan Fernández,2923,Ventilador,Electrodomésticos,6,584.94,3509.64,24.67,Entregado,28/07/2024,10/08/2024,Tarjeta débito,1,La Romana,Tienda física,Roberto Cruz,4.0,3534.31,19.076647,-69.665304
CLI00053,Isabel Reyes,5807,Vajilla completa,Cocina,5,475.29,2376.45,22.48,Entregado,31/12/2024,11/01/2025,Tarjeta débito,1,Barahona,Online,Miriam Santos,2.1,2398.93,19.33882,-69.461242
CLI00054,Altagracia Sánchez,5697,Olla a presión,Cocina,8,478.47,3827.76,49.86,Entregado,19/01/2024,01/02/2024,Tarjeta débito,1,Santo Domingo,Tienda física,Roberto Cruz,2.3,3877.62,18.252654,-71.337607
CLI00055,Altagracia Sánchez,5126,Tapete de sala,Decoración,3,532.73,1598.19,40.6,Entregado,25/04/2025,10/05/2025,Transferencia bancaria,1,San Francisco de Macorís,Online,Roberto Cruz,3.2,1638.79,18.454337,-71.794455
CLI00056,Pedro Núñez,3259,Toalla de baño,Baño,3,343.33,1029.99,10.15,Entregado,15/02/2025,01/03/2025,Transferencia bancaria,1,Barahona,Tienda física,Ángela Peña,2.6,1040.14,19.265927,-68.475583
CLI00057,Rafael Guerrero,1028,Vajilla completa,Cocina,2,455.07,910.14,11.14,Pendiente,11/03/2025,16/03/2025,Tarjeta débito,1,Puerto Plata,Online,Ángela Peña,2.7,921.28,19.151985,-70.583935
CLI00058,Rosa Martínez,8102,Juego de sábanas,Ropa de cama,1,871.52,871.52,3.98,Entregado,18/12/2025,29/12/2025,Tarjeta crédito,3,San Francisco de Macorís,Tienda física,Alejandro Flores,2.5,875.5,19.38359,-70.551011
CLI00059,Pedro Núñez,9316,Tapete de sala,Decoración,6,629.75,3778.5,31.29,Entregado,20/12/2025,26/12/2025,Transferencia bancaria,1,Santiago,Online,Roberto Cruz,2.3,3809.79,18.254365,-70.994182
CLI00060,Juan Fernández,9185,Ventilador,Electrodomésticos,10,441.55,4415.5,15.49,Entregado,13/11/2024,16/11/2024,Tarjeta débito,1,Barahona,Online,Miriam Santos,4.8,4430.99,17.75943,-71.583855
CLI00061,Rosa Martínez,5055,Licuadora,Electrodomésticos,9,489.83,4408.47,28.44,Pendiente,16/09/2024,22/09/2024,Tarjeta crédito,1,Santo Domingo,Tienda física,Alejandro Flores,3.1,4436.91,19.279666,-69.721723
CLI00062,Rafael Guerrero,9219,Cortinas blackout,Decoración,7,305.24,2136.68,27.74,En tránsito,19/07/2024,02/08/2024,Tarjeta débito,1,Higüey,Tienda física,Ángela Peña,4.0,2164.42,18.654726,-69.13167
CLI00063,Francisco Medina,6371,Toalla de baño,Baño,5,411.8,2059.0,47.6,Entregado,19/07/2025,31/07/2025,Tarjeta débito,1,Santo Domingo,Online,Ángela Peña,1.0,2106.6,19.534883,-70.803865
CLI00064,Rosa Martínez,7521,Olla a presión,Cocina,3,363.29,1089.87,53.48,Entregado,21/11/2025,29/11/2025,Transferencia bancaria,1,Santiago,Online,Miriam Santos,2.8,1143.35,17.59369,-70.83732
CLI00065,Rafael Guerrero,1019,Almohada memory foam,Ropa de cama,3,459.72,1379.16,29.46,Entregado,02/09/2024,09/09/2024,Efectivo,1,La Romana,Tienda física,Miriam Santos,1.8,1408.62,18.837226,-71.99686
CLI00066,Francisco Medina,8857,Toalla de baño,Baño,3,281.48,844.44,15.34,Entregado,02/08/2025,10/08/2025,Tarjeta débito,1,La Romana,Online,Roberto Cruz,1.4,859.78,19.489126,-71.356114
CLI00067,Rafael Guerrero,2040,Toalla de baño,Baño,9,211.73,1905.57,27.55,Entregado,26/03/2025,07/04/2025,Efectivo,1,Santo Domingo,Online,Ángela Peña,1.6,1933.12,18.122924,-71.387287
CLI00068,Altagracia Sánchez,4494,Almohada memory foam,Ropa de cama,7,365.72,2560.04,40.19,En tránsito,11/10/2024,15/10/2024,Efectivo,1,Santiago,Tienda física,Alejandro Flores,4.1,2600.23,19.156344,-69.926078
CLI00069,Carmen Jiménez,2048,Licuadora,Electrodomésticos,3,225.08,675.24,29.14,Entregado,28/05/2025,31/05/2025,Tarjeta crédito,1,La Romana,Tienda física,Roberto Cruz,3.1,704.38,19.445739,-71.705342
CLI00070,Pedro Núñez,4367,Almohada memory foam,Ropa de cama,5,45.56,227.8,27.03,Entregado,23/03/2024,04/04/2024,Tarjeta crédito,3,San Pedro de Macorís,Tienda física,Roberto Cruz,4.1,254.83,18.91421,-70.888406
CLI00071,Juan Fernández,6726,Licuadora,Electrodomésticos,1,640.79,640.79,36.41,Entregado,28/08/2025,04/09/2025,Tarjeta crédito,1,Puerto Plata,Tienda física,Alejandro Flores,1.8,677.2,17.420723,-68.432022
CLI00072,Juan Fernández,3766,Juego de sábanas,Ropa de cama,6,126.68,760.08,17.65,Cancelado,18/11/2025,01/12/2025,Tarjeta débito,1,La Romana,Tienda física,Alejandro Flores,3.2,777.73,18.372402,-71.735424
CLI00073,Rafael Guerrero,3088,Ventilador,Electrodomésticos,4,521.81,2087.24,30.51,Entregado,03/12/2024,07/12/2024,Transferencia bancaria,1,Barahona,Tienda física,Ángela Peña,2.5,2117.75,19.148462,-70.063425
CLI00074,Isabel Reyes,1791,Almohada memory foam,Ropa de cama,4,579.03,2316.12,22.33,Entregado,08/07/2025,23/07/2025,Efectivo,1,San Francisco de Macorís,Online,Alejandro Flores,1.7,2338.45,18.891806,-70.888351
CLI00075,Isabel Reyes,8887,Cortinas blackout,Decoración,3,801.27,2403.81,12.08,Entregado,04/07/2024,10/07/2024,Tarjeta crédito,3,San Pedro de Macorís,Online,Alejandro Flores,4.7,2415.89,17.545715,-71.66257
CLI00076,Isabel Reyes,7326,Cortinas blackout,Decoración,3,692.03,2076.09,15.45,Entregado,16/07/2024,26/07/2024,Tarjeta débito,1,San Pedro de Macorís,Tienda física,Roberto Cruz,4.3,2091.54,17.753293,-68.65322
CLI00077,Isabel Reyes,8918,Juego de sábanas,Ropa de cama,1,358.3,358.3,10.83,Entregado,08/08/2025,18/08/2025,Tarjeta crédito,6,La Romana,Online,Alejandro Flores,3.3,369.13,19.760436,-69.303898
CLI00078,Pedro Núñez,1643,Ventilador,Electrodomésticos,6,724.52,4347.12,11.32,Entregado,16/12/2024,27/12/2024,Transferencia bancaria,1,Santiago,Tienda física,Roberto Cruz,3.8,4358.44,18.276302,-69.503916
CLI00079,Altagracia Sánchez,5298,Ventilador,Electrodomésticos,10,432.13,4321.3,13.72,Entregado,28/10/2024,11/11/2024,Efectivo,1,Puerto Plata,Tienda física,Alejandro Flores,4.5,4335.02,18.525482,-69.893328
CLI00080,Rafael Guerrero,9866,Vajilla completa,Cocina,7,672.71,4708.97,27.72,Entregado,04/03/2024,15/03/2024,Tarjeta débito,1,Higüey,Tienda física,Ángela Peña,3.8,4736.69,19.237738,-68.644239
CLI00081,Francisco Medina,6478,Ventilador,Electrodomésticos,10,74.52,745.2,31.63,Entregado,12/03/2025,25/03/2025,Efectivo,1,Barahona,Online,Ángela Peña,3.5,776.83,19.429982,-71.131702
CLI00082,Altagracia Sánchez,4670,Juego de sábanas,Ropa de cama,1,851.99,851.99,36.0,Entregado,03/12/2025,08/12/2025,Tarjeta crédito,12,La Romana,Online,Alejandro Flores,4.8,887.99,18.000465,-68.894423
CLI00083,Juan Fernández,9358,Toalla de baño,Baño,8,83.07,664.56,42.75,En tránsito,24/01/2025,04/02/2025,Tarjeta crédito,1,San Pedro de Macorís,Online,Miriam Santos,1.4,707.31,18.391972,-71.267578
CLI00084,Pedro Núñez,9409,Olla a presión,Cocina,10,507.4,5074.0,18.0,Entregado,14/01/2025,24/01/2025,Efectivo,1,Santiago,Tienda física,Alejandro Flores,2.3,5092.0,19.192171,-70.921844
CLI00085,Carmen Jiménez,8755,Olla a presión,Cocina,8,818.7,6549.6,34.96,En tránsito,15/08/2025,29/08/2025,Tarjeta débito,1,Higüey,Tienda física,Roberto Cruz,1.1,6584.56,18.361413,-69.664694
CLI00086,Rafael Guerrero,2673,Vajilla completa,Cocina,9,19.83,178.47,6.72,Entregado,31/08/2024,07/09/2024,Transferencia bancaria,1,Puerto Plata,Online,Roberto Cruz,3.2,185.19,18.701334,-70.767301
CLI00087,Carmen Jiménez,9829,Licuadora,Electrodomésticos,5,328.17,1640.85,21.07,Entregado,13/11/2024,17/11/2024,Tarjeta débito,1,Barahona,Online,Miriam Santos,3.0,1661.92,17.53573,-70.592451
CLI00088,Carmen Jiménez,8670,Tapete de sala,Decoración,3,798.93,2396.79,39.31,En tránsito,10/12/2025,16/12/2025,Tarjeta crédito,3,Santiago,Online,Ángela Peña,2.3,2436.1,19.619944,-71.808283
CLI00089,Rafael Guerrero,9932,Olla a presión,Cocina,1,708.97,708.97,29.11,En tránsito,13/08/2025,20/08/2025,Efectivo,1,Puerto Plata,Online,Miriam Santos,3.0,738.08,18.094846,-68.544549
CLI00090,Juan Fernández,8946,Tapete de sala,Decoración,8,472.81,3782.48,24.79,Pendiente,08/06/2024,15/06/2024,Tarjeta débito,1,San Pedro de Macorís,Online,Miriam Santos,1.1,3807.27,17.704108,-69.633938
CLI00091,Carmen Jiménez,5423,Ventilador,Electrodomésticos,3,406.37,1219.11,53.32,En tránsito,27/09/2025,03/10/2025,Tarjeta débito,1,Puerto Plata,Online,Miriam Santos,1.8,1272.43,18.461781,-71.448812
CLI00092,Altagracia Sánchez,9025,Ventilador,Electrodomésticos,6,65.72,394.32,13.56,En tránsito,05/05/2025,18/05/2025,Tarjeta crédito,3,Higüey,Tienda física,Miriam Santos,3.3,407.88,17.520265,-68.470249
CLI00093,Altagracia Sánchez,6897,Cortinas blackout,Decoración,7,159.03,1113.21,32.18,Entregado,02/02/2025,12/02/2025,Transferencia bancaria,1,Puerto Plata,Online,Miriam Santos,3.7,1145.39,19.026556,-68.968367
CLI00094,Rosa Martínez,7165,Ventilador,Electrodomésticos,2,457.1,914.2,4.12,Cancelado,01/11/2024,09/11/2024,Tarjeta crédito,12,San Pedro de Macorís,Tienda física,Roberto Cruz,3.5,918.32,19.952411,-69.766144
CLI00095,Juan Fernández,2100,Vajilla completa,Cocina,4,276.4,1105.6,41.27,En tránsito,23/08/2025,30/08/2025,Transferencia bancaria,1,Puerto Plata,Tienda física,Miriam Santos,2.0,1146.87,17.534336,-70.885607
CLI00096,Altagracia Sánchez,8332,Ventilador,Electrodomésticos,7,788.86,5522.02,44.56,Entregado,02/02/2024,05/02/2024,Tarjeta crédito,6,Puerto Plata,Online,Ángela Peña,2.3,5566.58,18.980129,-71.407137
CLI00097,Altagracia Sánchez,6024,Juego de sábanas,Ropa de cama,9,576.13,5185.17,8.42,Devuelto,06/07/2025,15/07/2025,Transferencia bancaria,1,La Romana,Tienda física,Ángela Peña,3.7,5193.59,17.445893,-69.442567
CLI00098,Carmen Jiménez,8000,Licuadora,Electrodomésticos,9,602.44,5421.96,47.89,Entregado,28/10/2024,10/11/2024,Transferencia bancaria,1,San Francisco de Macorís,Tienda física,Ángela Peña,3.3,5469.85,19.537798,-71.455281
CLI00099,Carmen Jiménez,4114,Toalla de baño,Baño,8,210.84,1686.72,7.53,Entregado,09/06/2024,21/06/2024,Tarjeta crédito,3,Santo Domingo,Tienda física,Ángela Peña,2.6,1694.25,19.023712,-70.309068
CLI00100,Juan Fernández,8240,Juego de sábanas,Ropa de cama,9,398.59,3587.31,11.87,Entregado,23/05/2025,31/05/2025,Tarjeta débito,1,San Pedro de Macorís,Online,Alejandro Flores,3.8,3599.18,18.044278,-71.432297
CLI00101,Pedro Núñez,5211,Almohada memory foam,Ropa de cama,8,171.36,1370.88,49.35,Devuelto,04/09/2024,07/09/2024,Tarjeta débito,1,San Francisco de Macorís,Tienda física,Roberto Cruz,4.5,1420.23,18.705759,-71.227146
CLI00102,Rafael Guerrero,9661,Almohada memory foam,Ropa de cama,5,531.27,2656.35,38.59,Entregado,02/10/2025,09/10/2025,Efectivo,1,La Romana,Online,Alejandro Flores,2.0,2694.94,18.486257,-70.429877
CLI00103,Altagracia Sánchez,2663,Tapete de sala,Decoración,4,261.64,1046.56,36.74,Cancelado,10/09/2025,21/09/2025,Transferencia bancaria,1,La Romana,Tienda física,Roberto Cruz,3.5,1083.3,17.869753,-69.898638
CLI00104,Rosa Martínez,4708,Toalla de baño,Baño,3,628.8,1886.4,26.86,Entregado,20/03/2024,28/03/2024,Tarjeta crédito,3,Higüey,Tienda física,Ángela Peña,2.1,1913.26,19.699777,-71.580892
CLI00105,Carmen Jiménez,3944,Juego de sábanas,Ropa de cama,6,631.55,3789.3,17.79,Entregado,11/06/2025,16/06/2025,Transferencia bancaria,1,Santiago,Tienda física,Ángela Peña,2.0,3807.09,17.695505,-69.948629
CLI00106,Rosa Martínez,1946,Licuadora,Electrodomésticos,7,731.87,5123.09,28.88,Entregado,19/01/2024,26/01/2024,Tarjeta débito,1,Higüey,Online,Miriam Santos,4.7,5151.97,18.464545,-70.970619
CLI00107,Francisco Medina,7609,Ventilador,Electrodomésticos,10,175.29,1752.9,28.95,Entregado,25/08/2024,31/08/2024,Tarjeta débito,1,Higüey,Online,Alejandro Flores,3.9,1781.85,18.468036,-71.999633
CLI00108,Altagracia Sánchez,7564,Ventilador,Electrodomésticos,6,301.37,1808.22,36.66,Entregado,14/02/2025,27/02/2025,Tarjeta débito,1,Barahona,Online,Roberto Cruz,5.0,1844.88,18.993705,-71.972674
CLI00109,Carmen Jiménez,8135,Toalla de baño,Baño,9,372.88,3355.92,8.9,Entregado,05/12/2024,08/12/2024,Transferencia bancaria,1,San Pedro de Macorís,Tienda física,Alejandro Flores,3.0,3364.82,18.42905,-68.713527
CLI00110,Carmen Jiménez,2210,Tapete de sala,Decoración,9,624.58,5621.22,48.34,En tránsito,16/01/2025,22/01/2025,Transferencia bancaria,1,San Francisco de Macorís,Tienda física,Ángela Peña,3.8,5669.56,17.615098,-71.576337
CLI00111,Francisco Medina,2463,Toalla de baño,Baño,6,144.3,865.8,6.72,Cancelado,16/11/2024,26/11/2024,Tarjeta crédito,6,Santiago,Online,Ángela Peña,3.8,872.52,19.900526,-70.140053
CLI00112,Juan Fernández,2432,Olla a presión,Cocina,6,742.19,4453.14,38.8,Pendiente,15/02/2025,18/02/2025,Tarjeta débito,1,San Francisco de Macorís,Online,Alejandro Flores,2.0,4491.94,18.542308,-68.474434
CLI00113,Altagracia Sánchez,2962,Cortinas blackout,Decoración,9,814.55,7330.95,36.18,Pendiente,29/01/2024,06/02/2024,Efectivo,1,La Romana,Tienda física,Roberto Cruz,1.6,7367.13,17.422707,-69.634963
CLI00114,Juan Fernández,2740,Ventilador,Electrodomésticos,4,437.91,1751.64,39.75,Cancelado,20/10/2024,02/11/2024,Tarjeta débito,1,La Romana,Online,Miriam Santos,4.3,1791.39,17.806681,-69.80125
CLI00115,Rafael Guerrero,1959,Toalla de baño,Baño,9,235.27,2117.43,16.69,Entregado,11/07/2024,24/07/2024,Tarjeta débito,1,Higüey,Tienda física,Alejandro Flores,4.0,2134.12,18.075854,-68.311496
CLI00116,Carmen Jiménez,3940,Tapete de sala,Decoración,6,819.37,4916.22,6.83,En tránsito,27/11/2024,11/12/2024,Tarjeta crédito,1,Santiago,Online,Alejandro Flores,3.3,4923.05,18.544098,-68.423595
