ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00017,James Wilson,8541,Phone Stand,Accesorios,1,900.33,900.33,53.19,Entregado,12/11/2024,25/11/2024,PayPal,1,Hialeah,Online,David Anderson,5.0,953.52,24.948788,-86.111618
CLI00018,Jessica Miller,2709,Smart Watch,Wearables,8,349.0,2792.0,43.81,Entregado,15/10/2025,20/10/2025,Bank Transfer,1,Hialeah,Tienda física,Megan Jackson,3.8,2835.81,26.127497,-84.812863
CLI00019,James Wilson,3663,Mechanical Keyboard,Periféricos,2,940.0,1880.0,37.31,Entregado,17/03/2025,25/03/2025,Debit Card,1,Tallahassee,Tienda física,Laura Martinez,4.0,1917.31,29.217788,-85.9582
CLI00020,John Smith,3530,External SSD,Almacenamiento,3,1454.96,4364.88,9.85,Entregado,08/10/2024,12/10/2024,Credit Card,12,Fort Lauderdale,Tienda física,David Anderson,2.8,4374.73,26.868745,-86.411476
CLI00021,Jessica Miller,2750,USB-C Hub,Accesorios,9,873.39,7860.51,12.28,Entregado,25/08/2024,04/09/2024,Debit Card,1,Hialeah,Online,David Anderson,3.3,7872.79,30.745289,-80.195756
CLI00022,Jessica Miller,7385,Phone Stand,Accesorios,4,1467.86,5871.44,13.53,En tránsito,08/03/2025,22/03/2025,PayPal,1,Miami,Tienda física,Megan Jackson,4.6,5884.97,25.215141,-82.121819
CLI00023,John Smith,9863,External SSD,Almacenamiento,5,531.1,2655.5,43.79,Entregado,13/09/2024,25/09/2024,PayPal,1,Orlando,Online,David Anderson,4.2,2699.29,29.506999,-82.451693
CLI00024,Emily Johnson,9810,Phone Stand,Accesorios,7,928.41,6498.87,84.76,Entregado,25/02/2025,02/03/2025,Debit Card,1,Tampa,Online,Chris Thomas,1.5,6583.63,30.568426,-84.056515
CLI00025,Michael Brown,7165,Webcam HD,Video,10,1474.14,14741.4,99.66,Entregado,11/12/2024,22/12/2024,Apple Pay,1,Hialeah,Online,David Anderson,4.8,14841.06,28.77609,-85.990347
CLI00026,Jessica Miller,3940,Laptop Pro,Computación,8,1536.0,12288.0,100.86,Entregado,02/12/2025,05/12/2025,Apple Pay,1,Gainesville,Online,Laura Martinez,1.6,12388.86,27.440731,-82.903968
CLI00027,Ashley Taylor,9301,Phone Stand,Accesorios,4,1367.51,5470.04,57.82,Entregado,07/07/2025,21/07/2025,Apple Pay,1,Miami,Online,Megan Jackson,4.1,5527.86,30.702217,-82.348757
CLI00028,Sarah Davis,9680,Webcam HD,Video,4,1678.78,6715.12,86.44,Entregado,30/04/2024,04/05/2024,Credit Card,3,Miami,Tienda física,Laura Martinez,3.7,6801.56,28.157369,-80.418153
CLI00029,Robert Moore,6965,Smart Watch,Wearables,3,418.41,1255.23,58.56,Entregado,20/10/2024,04/11/2024,Bank Transfer,1,Miami,Tienda física,Laura Martinez,3.5,1313.79,26.162861,-83.418028
CLI00030,Sarah Davis,9992,USB-C Hub,Accesorios,7,99.81,698.67,94.86,Cancelado,31/12/2025,05/01/2026,Apple Pay,1,Orlando,Tienda física,Chris Thomas,2.3,793.53,26.459257,-84.050169
CLI00031,Michael Brown,4217,Phone Stand,Accesorios,10,886.99,8869.9,21.1,Pendiente,31/10/2024,13/11/2024,Apple Pay,1,Orlando,Tienda física,David Anderson,2.2,8891.0,28.717173,-87.046261
CLI00032,John Smith,8000,Mechanical Keyboard,Periféricos,5,569.58,2847.9,68.21,Entregado,28/09/2024,04/10/2024,Apple Pay,1,Gainesville,Online,Laura Martinez,3.5,2916.11,27.11095,-80.572804
CLI00033,John Smith,6409,Laptop Pro,Computación,4,619.67,2478.68,88.05,Pendiente,31/08/2024,10/09/2024,Debit Card,1,Fort Lauderdale,Tienda física,Chris Thomas,4.1,2566.73,30.687622,-81.455441
CLI00034,Emily Johnson,5818,External SSD,Almacenamiento,6,1618.52,9711.12,16.21,Entregado,18/02/2025,26/02/2025,Apple Pay,1,Jacksonville,Online,Laura Martinez,3.7,9727.33,27.556876,-87.058252
CLI00035,Michael Brown,2260,Webcam HD,Video,9,647.59,5828.31,26.02,En tránsito,24/06/2024,07/07/2024,Apple Pay,1,Tampa,Online,Megan Jackson,3.4,5854.33,30.448039,-81.803025
CLI00036,Jessica Miller,3327,Mechanical Keyboard,Periféricos,4,1027.41,4109.64,14.72,Entregado,04/05/2025,13/05/2025,Credit Card,12,Tallahassee,Tienda física,Megan Jackson,1.6,4124.36,28.7203,-81.042493
CLI00037,Emily Johnson,9532,External SSD,Almacenamiento,4,827.46,3309.84,8.86,Entregado,09/08/2024,15/08/2024,PayPal,1,Miami,Online,Laura Martinez,2.9,3318.7,25.874289,-81.137858
CLI00038,Michael Brown,6761,Phone Stand,Accesorios,3,1581.49,4744.47,50.36,Entregado,21/10/2025,01/11/2025,Credit Card,1,Gainesville,Tienda física,Megan Jackson,2.3,4794.83,24.820363,-87.224092
CLI00039,James Wilson,8938,Mechanical Keyboard,Periféricos,1,1153.65,1153.65,79.08,En tránsito,17/01/2024,24/01/2024,Apple Pay,1,Miami,Online,David Anderson,1.9,1232.73,25.89933,-81.506902
CLI00040,Jessica Miller,3326,Wireless Headphones,Audio,4,1495.52,5982.08,37.31,Pendiente,25/05/2025,06/06/2025,Debit Card,1,Tampa,Online,Megan Jackson,5.0,6019.39,28.931316,-82.872028
CLI00041,Emily Johnson,5260,Smart Watch,Wearables,8,1529.51,12236.08,84.21,Entregado,09/09/2024,23/09/2024,Debit Card,1,Tallahassee,Online,Laura Martinez,4.0,12320.29,24.687608,-84.0179
CLI00042,Michael Brown,6662,Phone Stand,Accesorios,9,227.03,2043.27,101.67,Entregado,18/03/2024,31/03/2024,Bank Transfer,1,Miami,Online,David Anderson,2.1,2144.94,28.437317,-85.843453
CLI00043,Ashley Taylor,8169,Smart Watch,Wearables,5,1446.99,7234.95,41.52,Entregado,10/05/2025,18/05/2025,Bank Transfer,1,Fort Lauderdale,Online,Megan Jackson,3.0,7276.47,29.522736,-82.359763
CLI00044,Emily Johnson,3940,Smart Watch,Wearables,3,221.76,665.28,40.07,Entregado,29/05/2024,06/06/2024,Credit Card,1,Tallahassee,Online,Laura Martinez,3.3,705.35,30.217879,-85.672622
CLI00045,Sarah Davis,2398,Gaming Mouse,Periféricos,6,1514.26,9085.56,109.83,En tránsito,08/03/2025,11/03/2025,Bank Transfer,1,Tallahassee,Online,Chris Thomas,4.3,9195.39,29.434582,-80.92153
CLI00046,Emily Johnson,4265,Phone Stand,Accesorios,7,809.51,5666.57,82.15,Cancelado,15/12/2024,25/12/2024,PayPal,1,Tampa,Tienda física,Megan Jackson,4.0,5748.72,30.212591,-83.960341
CLI00047,John Smith,9389,Wireless Headphones,Audio,4,1691.48,6765.92,21.35,Entregado,07/06/2024,13/06/2024,Bank Transfer,1,Orlando,Online,Chris Thomas,4.9,6787.27,26.576582,-84.826414
CLI00048,Robert Moore,7730,Tablet 10inch,Computación,7,1089.08,7623.56,76.23,Entregado,05/03/2024,14/03/2024,Apple Pay,1,Tallahassee,Tienda física,Chris Thomas,3.5,7699.79,30.415875,-83.188491
CLI00049,Sarah Davis,7757,Phone Stand,Accesorios,8,773.03,6184.24,84.13,Entregado,22/01/2025,29/01/2025,PayPal,1,Hialeah,Online,Chris Thomas,1.9,6268.37,28.699764,-81.991562
CLI00050,Emily Johnson,5127,Smart Watch,Wearables,5,1137.67,5688.35,95.62,Entregado,21/07/2024,25/07/2024,Apple Pay,1,Gainesville,Tienda física,Chris Thomas,3.8,5783.97,26.222507,-86.223591
CLI00051,Emily Johnson,4046,USB-C Hub,Accesorios,3,1790.28,5370.84,18.56,En tránsito,27/08/2025,06/09/2025,Debit Card,1,Orlando,Online,Laura Martinez,2.0,5389.4,25.785216,-84.15187
CLI00052,Jessica Miller,1512,Smart Watch,Wearables,10,1719.67,17196.7,63.39,En tránsito,30/11/2024,03/12/2024,Bank Transfer,1,Jacksonville,Online,Laura Martinez,2.9,17260.09,24.653693,-85.213046
CLI00053,Robert Moore,2434,Tablet 10inch,Computación,6,1215.79,7294.74,83.22,Devuelto,26/12/2025,02/01/2026,Debit Card,1,Orlando,Tienda física,David Anderson,3.4,7377.96,30.571016,-80.256427
CLI00054,Michael Brown,4772,Tablet 10inch,Computación,6,510.54,3063.24,72.48,En tránsito,23/09/2024,29/09/2024,Debit Card,1,Tampa,Tienda física,Chris Thomas,1.4,3135.72,29.545117,-83.46172
CLI00055,Emily Johnson,3410,Laptop Pro,Computación,7,1710.48,11973.36,21.17,Cancelado,29/08/2025,12/09/2025,PayPal,1,Hialeah,Online,Laura Martinez,4.7,11994.53,30.366495,-84.966055
CLI00056,Robert Moore,7842,Phone Stand,Accesorios,2,1408.58,2817.16,76.17,Entregado,28/03/2024,06/04/2024,Debit Card,1,Hialeah,Tienda física,Laura Martinez,1.4,2893.33,26.405356,-85.709069
CLI00057,James Wilson,6549,Wireless Headphones,Audio,4,430.39,1721.56,60.99,Entregado,16/08/2024,25/08/2024,Apple Pay,1,Fort Lauderdale,Tienda física,David Anderson,2.7,1782.55,27.204883,-87.517557
CLI00058,Jessica Miller,4948,Tablet 10inch,Computación,8,1273.38,10187.04,57.55,En tránsito,11/12/2025,17/12/2025,Apple Pay,1,Gainesville,Online,Laura Martinez,3.0,10244.59,26.135868,-87.569135
CLI00059,Emily Johnson,4921,Wireless Headphones,Audio,3,232.84,698.52,89.19,Pendiente,01/09/2025,08/09/2025,Credit Card,12,Gainesville,Online,Megan Jackson,2.8,787.71,25.3871,-87.200058
CLI00060,Emily Johnson,8045,Smart Watch,Wearables,10,391.22,3912.2,71.2,Devuelto,22/10/2025,31/10/2025,Apple Pay,1,Gainesville,Tienda física,Megan Jackson,3.8,3983.4,27.595815,-85.635497
CLI00061,James Wilson,3356,Mechanical Keyboard,Periféricos,6,484.38,2906.28,19.9,Devuelto,30/11/2024,15/12/2024,Credit Card,6,Tallahassee,Online,Megan Jackson,1.4,2926.18,28.947814,-83.484585
CLI00062,John Smith,1800,Tablet 10inch,Computación,10,1619.83,16198.3,20.42,Entregado,10/12/2024,17/12/2024,PayPal,1,Gainesville,Tienda física,David Anderson,3.3,16218.72,25.060779,-86.615581
CLI00063,Robert Moore,6777,Gaming Mouse,Periféricos,4,777.95,3111.8,83.16,Entregado,04/12/2024,17/12/2024,PayPal,1,Tampa,Online,Laura Martinez,1.5,3194.96,25.823778,-82.90516
CLI00064,Robert Moore,8965,External SSD,Almacenamiento,4,1657.9,6631.6,96.46,Entregado,02/01/2025,13/01/2025,PayPal,1,Orlando,Tienda física,Megan Jackson,2.6,6728.06,27.727152,-83.710213
CLI00065,Emily Johnson,3425,Smart Watch,Wearables,6,1328.99,7973.94,79.68,Entregado,14/05/2025,28/05/2025,Apple Pay,1,Jacksonville,Tienda física,Megan Jackson,1.7,8053.62,27.633141,-87.016114
CLI00066,Michael Brown,8163,Mechanical Keyboard,Periféricos,4,1786.91,7147.64,42.88,En tránsito,21/12/2024,27/12/2024,Bank Transfer,1,Fort Lauderdale,Tienda física,David Anderson,2.7,7190.52,28.079157,-82.92345
CLI00067,James Wilson,5319,External SSD,Almacenamiento,7,463.91,3247.37,90.5,En tránsito,17/04/2025,01/05/2025,Debit Card,1,Hialeah,Tienda física,Chris Thomas,1.5,3337.87,28.15644,-82.273858
CLI00068,Michael Brown,4593,Wireless Headphones,Audio,5,1663.43,8317.15,80.42,Entregado,13/03/2024,21/03/2024,PayPal,1,Fort Lauderdale,Online,Megan Jackson,2.9,8397.57,26.953069,-85.234259
CLI00069,Sarah Davis,6910,Webcam HD,Video,5,96.82,484.1,9.74,En tránsito,11/06/2024,25/06/2024,Apple Pay,1,Gainesville,Online,Laura Martinez,2.5,493.84,30.301692,-84.324356
CLI00070,Sarah Davis,1819,Webcam HD,Video,8,1071.02,8568.16,70.35,Entregado,14/11/2025,27/11/2025,Credit Card,1,Tallahassee,Tienda física,David Anderson,3.5,8638.51,26.282557,-83.893741
CLI00071,Sarah Davis,5595,Gaming Mouse,Periféricos,2,694.31,1388.62,11.73,Entregado,05/03/2024,15/03/2024,Credit Card,3,Tampa,Online,David Anderson,3.4,1400.35,29.684431,-86.93089
CLI00072,Jessica Miller,1464,Laptop Pro,Computación,3,1097.86,3293.58,44.27,Entregado,05/04/2024,12/04/2024,Apple Pay,1,Fort Lauderdale,Tienda física,Laura Martinez,3.5,3337.85,24.845329,-84.959492
CLI00073,Michael Brown,6275,Smart Watch,Wearables,4,910.11,3640.44,26.85,En tránsito,15/09/2024,27/09/2024,Apple Pay,1,Hialeah,Tienda física,Chris Thomas,2.3,3667.29,30.34806,-85.447692
CLI00074,James Wilson,7261,Tablet 10inch,Computación,4,419.07,1676.28,105.15,En tránsito,11/10/2025,22/10/2025,Bank Transfer,1,Fort Lauderdale,Tienda física,Chris Thomas,1.3,1781.43,30.289169,-86.025458
CLI00075,James Wilson,4274,Laptop Pro,Computación,9,286.97,2582.73,16.64,Entregado,08/03/2025,23/03/2025,Credit Card,12,Fort Lauderdale,Tienda física,David Anderson,1.8,2599.37,28.524585,-83.298637
CLI00076,Emily Johnson,2945,Webcam HD,Video,8,1377.33,11018.64,72.18,Entregado,18/10/2024,01/11/2024,Debit Card,1,Miami,Tienda física,David Anderson,3.2,11090.82,29.652202,-81.277051
CLI00077,Emily Johnson,9705,Smart Watch,Wearables,2,1488.92,2977.84,76.87,Pendiente,12/11/2025,18/11/2025,Bank Transfer,1,Tampa,Online,David Anderson,3.1,3054.71,26.870117,-80.065347
CLI00078,Jessica Miller,2391,Laptop Pro,Computación,9,1491.79,13426.11,103.65,Entregado,29/08/2024,09/09/2024,Bank Transfer,1,Jacksonville,Tienda física,Megan Jackson,4.6,13529.76,29.353236,-86.532697
CLI00079,Robert Moore,8368,Phone Stand,Accesorios,6,471.7,2830.2,44.46,Entregado,06/11/2025,10/11/2025,Credit Card,3,Hialeah,Tienda física,Megan Jackson,3.8,2874.66,27.797233,-85.707498
CLI00080,John Smith,3663,USB-C Hub,Accesorios,1,1240.04,1240.04,31.39,En tránsito,29/09/2025,04/10/2025,Credit Card,3,Orlando,Tienda física,Chris Thomas,3.5,1271.43,26.146485,-87.52385
CLI00081,Sarah Davis,1386,Tablet 10inch,Computación,10,1260.56,12605.6,86.87,Entregado,20/01/2025,01/02/2025,Debit Card,1,Hialeah,Online,David Anderson,1.1,12692.47,29.85596,-83.945693
CLI00082,Michael Brown,4490,External SSD,Almacenamiento,3,843.14,2529.42,107.91,Entregado,09/08/2024,24/08/2024,PayPal,1,Miami,Online,Chris Thomas,3.3,2637.33,26.964624,-82.920417
CLI00083,Michael Brown,4857,External SSD,Almacenamiento,6,1030.24,6181.44,82.46,En tránsito,28/01/2024,01/02/2024,Credit Card,1,Hialeah,Tienda física,Chris Thomas,4.1,6263.9,27.968581,-85.243671
CLI00084,Jessica Miller,1064,Webcam HD,Video,5,140.24,701.2,18.26,En tránsito,08/12/2025,19/12/2025,Apple Pay,1,Miami,Online,Laura Martinez,1.7,719.46,29.05222,-84.164312
CLI00085,John Smith,1895,Smart Watch,Wearables,6,1446.38,8678.28,84.91,En tránsito,26/06/2025,02/07/2025,Bank Transfer,1,Orlando,Online,Laura Martinez,1.7,8763.19,28.854161,-86.795714
CLI00086,Robert Moore,4760,Webcam HD,Video,3,958.37,2875.11,14.4,Devuelto,03/09/2025,13/09/2025,Debit Card,1,Hialeah,Tienda física,Chris Thomas,5.0,2889.51,30.07312,-86.73038
CLI00087,Robert Moore,4516,Webcam HD,Video,1,1203.83,1203.83,58.56,En tránsito,01/11/2025,15/11/2025,Debit Card,1,Jacksonville,Online,Laura Martinez,1.6,1262.39,25.151894,-84.657843
CLI00088,Jessica Miller,9725,Phone Stand,Accesorios,10,352.98,3529.8,101.27,Entregado,03/03/2025,08/03/2025,Credit Card,3,Jacksonville,Tienda física,Chris Thomas,3.3,3631.07,29.01732,-83.330949
CLI00089,Robert Moore,7518,Mechanical Keyboard,Periféricos,7,326.39,2284.73,67.49,Entregado,29/11/2024,11/12/2024,Credit Card,6,Fort Lauderdale,Online,Chris Thomas,3.0,2352.22,30.28691,-81.81637
CLI00090,Jessica Miller,4210,Webcam HD,Video,9,1681.59,15134.31,108.83,Entregado,03/03/2025,10/03/2025,Bank Transfer,1,Hialeah,Tienda física,Chris Thomas,5.0,15243.14,27.252898,-83.164967
CLI00091,Jessica Miller,9137,Webcam HD,Video,1,619.98,619.98,65.49,Pendiente,23/02/2024,03/03/2024,Apple Pay,1,Tallahassee,Tienda física,Chris Thomas,1.3,685.47,26.856554,-82.727165
CLI00092,James Wilson,3250,Mechanical Keyboard,Periféricos,7,949.08,6643.56,7.69,Pendiente,10/03/2025,17/03/2025,Apple Pay,1,Gainesville,Tienda física,David Anderson,4.4,6651.25,27.936391,-81.632802
CLI00093,John Smith,7511,Gaming Mouse,Periféricos,1,1292.72,1292.72,72.47,Entregado,22/12/2025,06/01/2026,Debit Card,1,Hialeah,Online,Chris Thomas,1.4,1365.19,25.395983,-84.068387
CLI00094,Ashley Taylor,3666,Laptop Pro,Computación,10,323.28,3232.8,42.07,Entregado,17/08/2024,28/08/2024,Credit Card,3,Fort Lauderdale,Tienda física,Megan Jackson,4.9,3274.87,30.036749,-86.578446
CLI00095,Jessica Miller,7193,Tablet 10inch,Computación,6,1770.84,10625.04,17.34,Pendiente,07/06/2025,17/06/2025,PayPal,1,Gainesville,Online,Chris Thomas,3.7,10642.38,25.328788,-83.059967
CLI00096,Jessica Miller,5518,Mechanical Keyboard,Periféricos,9,1121.71,10095.39,83.04,Entregado,16/08/2024,29/08/2024,Debit Card,1,Hialeah,Tienda física,David Anderson,2.7,10178.43,26.688923,-80.425691
CLI00097,Sarah Davis,3345,Smart Watch,Wearables,9,1334.19,12007.71,74.98,Entregado,12/05/2024,15/05/2024,Bank Transfer,1,Miami,Online,David Anderson,3.0,12082.69,26.402149,-83.228741
CLI00098,Jessica Miller,2036,Wireless Headphones,Audio,2,557.57,1115.14,70.31,Entregado,09/03/2025,12/03/2025,Bank Transfer,1,Orlando,Online,Chris Thomas,3.7,1185.45,26.275554,-80.035761
CLI00099,James Wilson,7381,Wireless Headphones,Audio,10,1223.44,12234.4,100.63,Devuelto,04/03/2024,07/03/2024,PayPal,1,Gainesville,Tienda física,Laura Martinez,2.0,12335.03,28.736046,-85.389488
CLI00100,Ashley Taylor,3753,Wireless Headphones,Audio,1,1335.26,1335.26,24.28,En tránsito,28/10/2024,01/11/2024,Bank Transfer,1,Tampa,Tienda física,Chris Thomas,2.1,1359.54,24.727054,-84.064373
CLI00101,Ashley Taylor,3851,Mechanical Keyboard,Periféricos,6,100.15,600.9,46.07,Entregado,03/05/2024,15/05/2024,Credit Card,3,Gainesville,Tienda física,Megan Jackson,4.0,646.97,30.682711,-80.134484
CLI00102,Jessica Miller,7210,Laptop Pro,Computación,7,205.02,1435.14,76.86,Entregado,25/04/2024,01/05/2024,PayPal,1,Orlando,Online,Chris Thomas,4.2,1512.0,28.006599,-84.712932
CLI00103,Robert Moore,6898,Phone Stand,Accesorios,6,1012.57,6075.42,23.99,Entregado,04/03/2024,18/03/2024,Apple Pay,1,Tampa,Online,Megan Jackson,3.4,6099.41,28.634597,-81.363248
CLI00104,Michael Brown,5125,Phone Stand,Accesorios,1,825.59,825.59,9.56,Entregado,01/07/2024,11/07/2024,Apple Pay,1,Orlando,Online,David Anderson,1.7,835.15,25.91949,-81.411656
CLI00105,Robert Moore,1444,Phone Stand,Accesorios,5,699.54,3497.7,68.15,En tránsito,20/08/2025,24/08/2025,PayPal,1,Gainesville,Online,Chris Thomas,3.4,3565.85,30.049107,-83.325234
CLI00106,Emily Johnson,4283,Tablet 10inch,Computación,8,687.01,5496.08,97.18,En tránsito,02/10/2024,14/10/2024,Credit Card,3,Gainesville,Tienda física,David Anderson,1.5,5593.26,27.749952,-82.812904
CLI00107,John Smith,2965,Tablet 10inch,Computación,4,1480.82,5923.28,70.61,Pendiente,12/06/2024,18/06/2024,Debit Card,1,Orlando,Tienda física,Laura Martinez,1.7,5993.89,25.013687,-80.720186
CLI00108,John Smith,8623,Wireless Headphones,Audio,3,924.78,2774.34,57.66,En tránsito,02/09/2024,08/09/2024,Bank Transfer,1,Gainesville,Online,David Anderson,1.8,2832.0,30.46931,-86.287655
CLI00109,Robert Moore,9314,Smart Watch,Wearables,3,1630.97,4892.91,39.02,Entregado,05/11/2025,19/11/2025,Debit Card,1,Hialeah,Online,Megan Jackson,3.1,4931.93,30.023574,-83.330454
CLI00110,Emily Johnson,5184,Phone Stand,Accesorios,6,899.65,5397.9,90.6,Entregado,24/10/2024,29/10/2024,PayPal,1,Miami,Online,Laura Martinez,3.0,5488.5,25.533594,-85.51005
CLI00111,John Smith,9168,Laptop Pro,Computación,2,1014.52,2029.04,88.33,Pendiente,16/08/2024,29/08/2024,Credit Card,3,Gainesville,Tienda física,Chris Thomas,1.8,2117.37,24.719971,-80.099088
CLI00112,John Smith,6593,Webcam HD,Video,10,346.24,3462.4,80.67,En tránsito,24/05/2025,30/05/2025,Debit Card,1,Jacksonville,Tienda física,David Anderson,1.9,3543.07,27.655251,-81.823555
CLI00113,John Smith,2338,Mechanical Keyboard,Periféricos,3,1148.73,3446.19,103.48,Entregado,04/03/2025,15/03/2025,PayPal,1,Fort Lauderdale,Tienda física,Laura Martinez,1.3,3549.67,26.927864,-84.167206
CLI00114,Sarah Davis,7833,Smart Watch,Wearables,1,969.17,969.17,105.3,Pendiente,01/10/2024,04/10/2024,Apple Pay,1,Tallahassee,Tienda física,Chris Thomas,3.9,1074.47,28.507656,-82.52458
CLI00115,Jessica Miller,7371,Smart Watch,Wearables,10,268.83,2688.3,85.76,Entregado,06/12/2024,09/12/2024,Credit Card,1,Jacksonville,Tienda física,Chris Thomas,4.7,2774.06,26.874951,-80.615076
CLI00116,Ashley Taylor,1443,Phone Stand,Accesorios,3,1523.39,4570.17,15.96,Pendiente,19/10/2024,30/10/2024,Bank Transfer,1,Fort Lauderdale,Tienda física,Chris Thomas,3.7,4586.13,29.045289,-85.487157
CLI00117,Sarah Davis,3306,Mechanical Keyboard,Periféricos,5,882.21,4411.05,22.6,Pendiente,26/02/2024,04/03/2024,Apple Pay,1,Fort Lauderdale,Tienda física,Laura Martinez,3.7,4433.65,27.32094,-84.858527
CLI00118,Jessica Miller,5212,Phone Stand,Accesorios,1,1743.61,1743.61,91.66,Entregado,17/10/2024,24/10/2024,PayPal,1,Fort Lauderdale,Tienda física,Chris Thomas,2.9,1835.27,27.755912,-81.533582
CLI00119,John Smith,3622,Mechanical Keyboard,Periféricos,3,1312.1,3936.3,60.4,Entregado,13/11/2025,28/11/2025,Apple Pay,1,Fort Lauderdale,Tienda física,Chris Thomas,4.5,3996.7,30.074107,-82.961138
CLI00120,Ashley Taylor,5096,Tablet 10inch,Computación,2,899.37,1798.74,65.22,Entregado,31/08/2024,12/09/2024,Credit Card,3,Tallahassee,Tienda física,Chris Thomas,2.0,1863.96,25.87837,-85.968618
CLI00121,Sarah Davis,8925,Smart Watch,Wearables,8,1374.65,10997.2,110.86,Entregado,04/06/2024,09/06/2024,PayPal,1,Orlando,Online,Chris Thomas,4.9,11108.06,30.726511,-87.5886
CLI00122,Sarah Davis,9635,Tablet 10inch,Computación,5,1409.93,7049.65,26.67,Entregado,03/07/2024,09/07/2024,Apple Pay,1,Tampa,Online,Megan Jackson,2.2,7076.32,24.933686,-83.929074
CLI00123,John Smith,8823,Laptop Pro,Computación,1,1588.74,1588.74,31.87,Entregado,10/09/2025,21/09/2025,Bank Transfer,1,Gainesville,Tienda física,Laura Martinez,1.9,1620.61,26.848795,-86.863024
