ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00038,鈴木花子,9903,ノートパソコン,パソコン,3,1747.57,5242.71,129.12,Entregado,25/05/2024,01/06/2024,クレジットカード,3,神戸,Online,松本由美,2.0,5371.83,35.590375,139.378646
CLI00039,中村拓也,4591,ゲームコントローラー,ゲーム,3,1902.87,5708.61,64.01,Entregado,01/09/2025,11/09/2025,現金,1,福岡,Tienda física,林奈々,4.1,5772.62,34.11888,141.408695
CLI00040,田中太郎,8868,ノートパソコン,パソコン,5,217.82,1089.1,125.9,Entregado,30/10/2025,11/11/2025,現金,1,福岡,Online,木村翔,2.1,1215.0,26.510855,122.984733
CLI00041,田中太郎,6342,ロボット掃除機,家電,4,161.89,647.56,38.38,En tránsito,16/07/2024,24/07/2024,現金,1,大阪,Online,林奈々,4.4,685.94,25.233354,130.122502
CLI00042,山田愛,4044,ゲームコントローラー,ゲーム,7,435.26,3046.82,99.59,Pendiente,16/05/2024,29/05/2024,PayPay,1,川崎,Tienda física,木村翔,2.4,3146.41,32.897152,126.54221
CLI00043,佐藤健,1667,ゲームコントローラー,ゲーム,6,1899.61,11397.66,18.19,Entregado,30/10/2025,02/11/2025,クレジットカード,1,札幌,Online,林奈々,2.7,11415.85,41.604731,143.803724
CLI00044,伊藤誠,9815,アクションカメラ,カメラ,7,2035.94,14251.58,105.21,En tránsito,02/04/2024,16/04/2024,銀行振込,1,京都,Tienda física,加藤雄介,1.6,14356.79,31.07394,139.547654
CLI00045,佐藤健,5738,ゲームコントローラー,ゲーム,4,111.37,445.48,141.59,En tránsito,01/09/2025,11/09/2025,クレジットカード,3,名古屋,Online,松本由美,3.7,587.07,27.17132,124.083837
CLI00046,佐藤健,5640,ワイヤレスイヤホン,オーディオ,4,171.5,686.0,32.25,Pendiente,30/03/2024,06/04/2024,銀行振込,1,福岡,Tienda física,松本由美,4.4,718.25,25.141385,123.483769
CLI00047,山田愛,8690,スマートフォン,スマートフォン,9,2321.17,20890.53,73.01,En tránsito,05/02/2024,17/02/2024,現金,1,福岡,Tienda física,松本由美,3.0,20963.54,41.384318,127.609471
CLI00048,伊藤誠,4708,アクションカメラ,カメラ,4,1167.99,4671.96,42.78,Entregado,28/08/2025,01/09/2025,PayPay,1,名古屋,Online,松本由美,4.3,4714.74,34.812933,135.912606
CLI00049,佐藤健,6726,ロボット掃除機,家電,8,1082.67,8661.36,35.03,En tránsito,06/06/2024,15/06/2024,現金,1,福岡,Tienda física,木村翔,1.9,8696.39,28.649775,130.538821
CLI00050,佐藤健,8096,ロボット掃除機,家電,2,2214.1,4428.2,29.67,Entregado,02/11/2025,16/11/2025,現金,1,名古屋,Online,林奈々,4.3,4457.87,44.016287,124.254599
CLI00051,鈴木花子,2780,スマートフォン,スマートフォン,1,483.92,483.92,72.29,Entregado,23/08/2025,04/09/2025,現金,1,名古屋,Online,林奈々,1.9,556.21,27.860913,125.627832
CLI00052,田中太郎,5382,スマートフォン,スマートフォン,1,620.6,620.6,149.61,Entregado,04/08/2025,17/08/2025,PayPay,1,神戸,Online,木村翔,1.1,770.21,24.469481,138.378523
CLI00053,渡辺美咲,5754,ロボット掃除機,家電,8,123.91,991.28,19.55,Entregado,01/03/2024,09/03/2024,PayPay,1,福岡,Tienda física,林奈々,2.0,1010.83,25.812746,139.493183
CLI00054,渡辺美咲,1879,ドローン,ドローン,8,1992.15,15937.2,134.69,Entregado,24/11/2024,29/11/2024,デビットカード,1,大阪,Tienda física,加藤雄介,3.2,16071.89,34.168782,134.110146
CLI00055,小林さくら,9400,アクションカメラ,カメラ,10,957.59,9575.9,136.11,Entregado,22/06/2024,03/07/2024,現金,1,川崎,Online,松本由美,4.3,9712.01,40.756959,136.436755
CLI00056,渡辺美咲,6343,ドローン,ドローン,6,971.22,5827.32,46.87,Entregado,01/09/2025,07/09/2025,デビットカード,1,京都,Tienda física,林奈々,2.8,5874.19,33.13023,138.75797
CLI00057,佐藤健,2480,タブレット,タブレット,6,1779.98,10679.88,87.21,Entregado,05/08/2025,19/08/2025,銀行振込,1,京都,Online,松本由美,2.0,10767.09,31.760701,137.919261
CLI00058,小林さくら,4424,スマートフォン,スマートフォン,8,1488.97,11911.76,26.02,Entregado,05/09/2025,09/09/2025,PayPay,1,東京,Tienda física,木村翔,4.9,11937.78,44.45011,136.459589
CLI00059,山田愛,9039,タブレット,タブレット,2,1872.63,3745.26,17.64,Entregado,17/10/2024,21/10/2024,クレジットカード,1,川崎,Tienda física,加藤雄介,4.3,3762.9,24.744045,125.220309
CLI00060,小林さくら,7101,ワイヤレスイヤホン,オーディオ,7,367.56,2572.92,113.51,Pendiente,09/02/2025,14/02/2025,デビットカード,1,京都,Online,松本由美,1.6,2686.43,27.247915,144.424059
CLI00061,中村拓也,1845,タブレット,タブレット,4,1781.82,7127.28,118.92,Entregado,13/07/2024,21/07/2024,銀行振込,1,川崎,Tienda física,加藤雄介,2.9,7246.2,38.321284,133.2837
CLI00062,小林さくら,4439,アクションカメラ,カメラ,3,1240.52,3721.56,84.58,Devuelto,14/02/2024,17/02/2024,デビットカード,1,大阪,Online,加藤雄介,3.7,3806.14,27.575903,124.108772
CLI00063,伊藤誠,5873,スマートフォン,スマートフォン,8,1296.48,10371.84,53.84,Entregado,19/05/2025,29/05/2025,PayPay,1,川崎,Online,林奈々,4.0,10425.68,33.05683,124.78562
CLI00064,山田愛,3314,タブレット,タブレット,4,1335.29,5341.16,36.42,Entregado,29/01/2024,12/02/2024,銀行振込,1,福岡,Tienda física,木村翔,1.5,5377.58,32.739434,135.530506
CLI00065,小林さくら,8578,ロボット掃除機,家電,2,504.13,1008.26,141.46,Entregado,27/09/2024,08/10/2024,銀行振込,1,東京,Online,木村翔,3.3,1149.72,32.235196,137.130302
CLI00066,山田愛,3981,ゲームコントローラー,ゲーム,2,1823.55,3647.1,60.23,Entregado,14/08/2025,18/08/2025,クレジットカード,6,神戸,Online,松本由美,1.0,3707.33,40.831876,131.467865
CLI00067,伊藤誠,5614,ワイヤレスイヤホン,オーディオ,10,506.64,5066.4,68.2,Entregado,19/07/2025,30/07/2025,銀行振込,1,神戸,Online,林奈々,4.3,5134.6,45.331803,143.054944
CLI00068,鈴木花子,7962,ドローン,ドローン,10,1784.32,17843.2,101.97,Entregado,07/03/2025,19/03/2025,クレジットカード,1,福岡,Tienda física,加藤雄介,1.2,17945.17,26.944346,141.754776
CLI00069,佐藤健,8504,スマートウォッチ,ウェアラブル,5,1398.48,6992.4,65.82,En tránsito,22/05/2024,26/05/2024,現金,1,札幌,Online,木村翔,3.6,7058.22,42.361351,123.656021
CLI00070,中村拓也,7804,ロボット掃除機,家電,1,537.65,537.65,74.23,Entregado,18/02/2024,25/02/2024,デビットカード,1,名古屋,Online,加藤雄介,2.4,611.88,31.815267,125.163535
CLI00071,鈴木花子,3599,ゲームコントローラー,ゲーム,7,1597.51,11182.57,110.17,Entregado,17/03/2024,22/03/2024,クレジットカード,12,さいたま,Tienda física,松本由美,3.1,11292.74,45.177743,145.638337
CLI00072,渡辺美咲,9570,ドローン,ドローン,4,1867.99,7471.96,16.75,En tránsito,05/04/2025,15/04/2025,現金,1,東京,Online,加藤雄介,3.4,7488.71,24.633888,127.942578
CLI00073,小林さくら,8874,ロボット掃除機,家電,10,1051.17,10511.7,117.46,Entregado,09/05/2025,22/05/2025,銀行振込,1,東京,Online,松本由美,2.6,10629.16,25.921713,139.438206
CLI00074,小林さくら,3436,ワイヤレスイヤホン,オーディオ,9,1142.79,10285.11,98.61,Entregado,29/01/2025,06/02/2025,現金,1,京都,Tienda física,松本由美,4.2,10383.72,30.890749,138.103931
CLI00075,中村拓也,5669,ロボット掃除機,家電,8,294.44,2355.52,121.19,Pendiente,02/02/2025,10/02/2025,デビットカード,1,大阪,Tienda física,松本由美,1.4,2476.71,25.233552,129.42725
CLI00076,渡辺美咲,8239,ノートパソコン,パソコン,9,2295.42,20658.78,62.05,Cancelado,21/01/2024,04/02/2024,現金,1,札幌,Tienda física,松本由美,2.6,20720.83,41.280606,132.707637
CLI00077,山田愛,5694,スマートウォッチ,ウェアラブル,9,2325.22,20926.98,105.0,Entregado,10/08/2025,18/08/2025,デビットカード,1,大阪,Online,松本由美,2.6,21031.98,27.222269,142.633046
CLI00078,伊藤誠,5049,タブレット,タブレット,2,1299.86,2599.72,143.0,Entregado,01/02/2025,13/02/2025,デビットカード,1,札幌,Tienda física,林奈々,3.4,2742.72,43.494588,129.00206
CLI00079,佐藤健,6446,ワイヤレスイヤホン,オーディオ,4,1027.09,4108.36,96.06,Entregado,05/04/2024,14/04/2024,クレジットカード,3,さいたま,Online,林奈々,2.9,4204.42,32.591299,144.616254
CLI00080,中村拓也,6047,スマートウォッチ,ウェアラブル,8,2545.99,20367.92,99.27,Entregado,22/06/2025,03/07/2025,クレジットカード,1,川崎,Tienda física,木村翔,2.4,20467.19,26.559135,125.281004
CLI00081,佐藤健,4652,スマートウォッチ,ウェアラブル,7,1695.08,11865.56,46.5,Devuelto,14/12/2024,29/12/2024,銀行振込,1,神戸,Tienda física,松本由美,1.2,11912.06,42.126005,140.635216
CLI00082,中村拓也,8542,アクションカメラ,カメラ,8,1206.7,9653.6,141.6,Entregado,19/09/2024,23/09/2024,PayPay,1,京都,Online,加藤雄介,4.7,9795.2,35.791061,144.764835
CLI00083,山田愛,1799,ワイヤレスイヤホン,オーディオ,8,1512.22,12097.76,88.37,Entregado,18/02/2024,21/02/2024,PayPay,1,神戸,Tienda física,松本由美,3.8,12186.13,29.712012,130.042081
CLI00084,渡辺美咲,6593,電子書籍リーダー,電子書籍,6,1655.67,9934.02,149.29,En tránsito,18/07/2025,25/07/2025,現金,1,東京,Tienda física,林奈々,3.4,10083.31,25.990235,128.855042
CLI00085,山田愛,5464,ワイヤレスイヤホン,オーディオ,1,1402.81,1402.81,58.53,Entregado,28/06/2025,07/07/2025,PayPay,1,大阪,Tienda física,松本由美,5.0,1461.34,39.077851,141.100822
CLI00086,伊藤誠,6080,ロボット掃除機,家電,2,187.53,375.06,45.53,Devuelto,18/01/2025,24/01/2025,現金,1,名古屋,Online,加藤雄介,3.3,420.59,40.077276,132.038792
CLI00087,鈴木花子,1747,ロボット掃除機,家電,7,263.68,1845.76,17.13,En tránsito,05/02/2024,08/02/2024,クレジットカード,3,大阪,Online,木村翔,4.4,1862.89,44.575565,145.027455
CLI00088,山田愛,5930,スマートフォン,スマートフォン,1,1589.23,1589.23,28.49,Entregado,03/11/2024,07/11/2024,デビットカード,1,神戸,Tienda física,林奈々,2.2,1617.72,24.129233,140.72617
CLI00089,佐藤健,4455,ワイヤレスイヤホン,オーディオ,8,2446.88,19575.04,31.87,En tránsito,17/10/2024,22/10/2024,PayPay,1,大阪,Online,木村翔,1.2,19606.91,40.091218,144.548393
CLI00090,伊藤誠,3346,ゲームコントローラー,ゲーム,4,2540.53,10162.12,50.42,Entregado,10/04/2024,23/04/2024,デビットカード,1,川崎,Tienda física,松本由美,2.9,10212.54,32.862017,133.70985
CLI00091,中村拓也,7261,スマートフォン,スマートフォン,7,450.56,3153.92,152.31,Entregado,19/09/2024,26/09/2024,デビットカード,1,札幌,Tienda física,木村翔,2.2,3306.23,30.125957,135.818955
CLI00092,山田愛,2046,ドローン,ドローン,10,2017.31,20173.1,80.3,Pendiente,03/06/2025,16/06/2025,クレジットカード,12,東京,Tienda física,松本由美,2.1,20253.4,38.481426,140.553621
CLI00093,佐藤健,6904,スマートウォッチ,ウェアラブル,2,2278.57,4557.14,64.89,En tránsito,09/09/2024,22/09/2024,デビットカード,1,札幌,Tienda física,松本由美,1.8,4622.03,39.467398,139.281373
CLI00094,伊藤誠,4824,スマートフォン,スマートフォン,8,1108.15,8865.2,145.82,Entregado,26/11/2024,08/12/2024,クレジットカード,6,大阪,Tienda física,林奈々,4.3,9011.02,30.949097,131.992164
CLI00095,中村拓也,2965,スマートウォッチ,ウェアラブル,4,172.44,689.76,143.55,Pendiente,13/01/2025,16/01/2025,クレジットカード,6,東京,Tienda física,林奈々,2.9,833.31,34.890305,137.128813
CLI00096,佐藤健,3373,ゲームコントローラー,ゲーム,5,1847.26,9236.3,35.4,Entregado,09/10/2025,12/10/2025,現金,1,さいたま,Tienda física,加藤雄介,2.4,9271.7,37.660631,130.475745
CLI00097,田中太郎,7123,ロボット掃除機,家電,8,445.04,3560.32,151.4,Entregado,03/02/2024,15/02/2024,クレジットカード,1,大阪,Online,木村翔,3.9,3711.72,43.398237,132.165409
CLI00098,山田愛,8819,ノートパソコン,パソコン,6,868.63,5211.78,102.47,Pendiente,14/12/2024,17/12/2024,銀行振込,1,福岡,Tienda física,木村翔,2.7,5314.25,25.070652,135.273357
CLI00099,田中太郎,2298,ドローン,ドローン,10,217.64,2176.4,95.2,En tránsito,15/09/2025,28/09/2025,クレジットカード,12,東京,Online,林奈々,4.7,2271.6,41.038899,127.329123
CLI00100,佐藤健,7192,ゲームコントローラー,ゲーム,6,622.92,3737.52,114.83,Devuelto,24/08/2025,28/08/2025,クレジットカード,3,京都,Online,木村翔,2.9,3852.35,34.4331,134.356763
CLI00101,渡辺美咲,4058,アクションカメラ,カメラ,9,298.34,2685.06,44.97,En tránsito,10/06/2024,23/06/2024,現金,1,神戸,Tienda física,林奈々,2.1,2730.03,36.037927,130.735021
CLI00102,渡辺美咲,8279,ワイヤレスイヤホン,オーディオ,5,75.1,375.5,104.25,Entregado,08/01/2025,15/01/2025,PayPay,1,東京,Online,木村翔,1.4,479.75,33.800097,124.128614
CLI00103,田中太郎,2809,ワイヤレスイヤホン,オーディオ,9,1941.84,17476.56,68.37,Entregado,11/03/2025,23/03/2025,現金,1,さいたま,Tienda física,木村翔,1.9,17544.93,30.792925,141.604364
CLI00104,鈴木花子,7447,ワイヤレスイヤホン,オーディオ,2,139.34,278.68,26.0,Entregado,04/11/2025,07/11/2025,クレジットカード,6,京都,Tienda física,松本由美,2.6,304.68,44.631389,137.131575
CLI00105,鈴木花子,9236,電子書籍リーダー,電子書籍,7,1180.3,8262.1,81.74,Entregado,26/01/2025,02/02/2025,クレジットカード,12,名古屋,Tienda física,松本由美,3.3,8343.84,35.098915,145.162503
CLI00106,田中太郎,2091,タブレット,タブレット,7,72.33,506.31,85.3,En tránsito,12/12/2024,22/12/2024,デビットカード,1,川崎,Online,松本由美,2.4,591.61,28.934192,123.791956
CLI00107,佐藤健,1938,電子書籍リーダー,電子書籍,7,286.49,2005.43,148.99,Entregado,16/02/2024,24/02/2024,クレジットカード,1,川崎,Online,林奈々,1.6,2154.42,24.168414,141.29464
CLI00108,伊藤誠,3750,ワイヤレスイヤホン,オーディオ,2,134.27,268.54,61.02,Entregado,19/12/2025,27/12/2025,デビットカード,1,神戸,Online,松本由美,2.7,329.56,42.056294,125.731684
CLI00109,鈴木花子,5304,電子書籍リーダー,電子書籍,7,2130.71,14914.97,112.52,En tránsito,16/11/2024,27/11/2024,銀行振込,1,東京,Tienda física,松本由美,2.0,15027.49,24.659195,135.975593
CLI00110,佐藤健,8978,アクションカメラ,カメラ,10,827.18,8271.8,94.36,Entregado,22/06/2024,29/06/2024,デビットカード,1,京都,Tienda física,松本由美,3.3,8366.16,31.463628,129.26964
CLI00111,渡辺美咲,7638,アクションカメラ,カメラ,2,431.34,862.68,90.66,Pendiente,17/03/2024,25/03/2024,クレジットカード,12,さいたま,Tienda física,林奈々,3.8,953.34,29.947891,126.294539
CLI00112,佐藤健,4823,ワイヤレスイヤホン,オーディオ,8,1250.89,10007.12,10.79,Entregado,16/06/2024,27/06/2024,銀行振込,1,川崎,Online,林奈々,3.4,10017.91,41.115963,133.331418
CLI00113,鈴木花子,9589,ドローン,ドローン,7,706.73,4947.11,68.75,Entregado,05/05/2024,14/05/2024,クレジットカード,6,さいたま,Tienda física,加藤雄介,3.9,5015.86,28.459697,126.384379
CLI00114,伊藤誠,3008,ドローン,ドローン,4,827.29,3309.16,54.0,Entregado,03/07/2025,16/07/2025,銀行振込,1,福岡,Online,松本由美,3.2,3363.16,29.581457,136.280543
CLI00115,中村拓也,3763,タブレット,タブレット,8,1254.5,10036.0,62.19,Entregado,22/09/2024,29/09/2024,PayPay,1,横浜,Tienda física,林奈々,2.3,10098.19,37.811995,127.265549
CLI00116,小林さくら,4721,アクションカメラ,カメラ,4,169.21,676.84,59.14,En tránsito,28/09/2025,07/10/2025,現金,1,さいたま,Online,木村翔,2.3,735.98,24.214329,134.681127
CLI00117,山田愛,4336,スマートウォッチ,ウェアラブル,1,1607.81,1607.81,19.04,Entregado,16/05/2024,24/05/2024,銀行振込,1,札幌,Tienda física,加藤雄介,3.7,1626.85,32.551602,130.025997
CLI00118,中村拓也,6803,ノートパソコン,パソコン,9,1222.19,10999.71,36.46,Entregado,28/10/2025,09/11/2025,現金,1,札幌,Tienda física,林奈々,4.0,11036.17,38.935271,128.837974
CLI00119,田中太郎,4526,アクションカメラ,カメラ,4,1159.09,4636.36,147.62,En tránsito,20/01/2024,28/01/2024,デビットカード,1,横浜,Tienda física,加藤雄介,2.6,4783.98,34.935014,138.978094
CLI00120,田中太郎,6315,電子書籍リーダー,電子書籍,4,1205.26,4821.04,15.79,En tránsito,09/06/2024,17/06/2024,PayPay,1,川崎,Online,加藤雄介,1.5,4836.83,39.219605,137.130695
CLI00121,山田愛,5609,スマートウォッチ,ウェアラブル,10,741.2,7412.0,63.05,Pendiente,28/05/2024,11/06/2024,デビットカード,1,大阪,Online,松本由美,2.7,7475.05,43.048358,125.151132
CLI00122,渡辺美咲,2689,タブレット,タブレット,5,1787.71,8938.55,110.44,Cancelado,13/08/2025,25/08/2025,現金,1,福岡,Tienda física,木村翔,2.0,9048.99,27.996794,142.750275
CLI00123,伊藤誠,4749,ノートパソコン,パソコン,5,833.63,4168.15,134.4,Cancelado,20/02/2025,05/03/2025,PayPay,1,さいたま,Online,林奈々,3.7,4302.55,33.86199,125.634278
CLI00124,渡辺美咲,1366,電子書籍リーダー,電子書籍,6,1045.22,6271.32,144.25,Pendiente,10/04/2024,13/04/2024,クレジットカード,12,福岡,Online,加藤雄介,2.4,6415.57,32.39458,135.807053
CLI00125,小林さくら,4435,アクションカメラ,カメラ,3,1718.81,5156.43,20.94,En tránsito,29/10/2024,07/11/2024,クレジットカード,6,大阪,Online,加藤雄介,1.4,5177.37,26.175849,129.680417
CLI00126,中村拓也,8739,ノートパソコン,パソコン,5,889.13,4445.65,120.71,En tránsito,03/10/2025,18/10/2025,現金,1,神戸,Online,木村翔,1.3,4566.36,29.611797,132.021661
CLI00127,小林さくら,5493,ワイヤレスイヤホン,オーディオ,5,1004.77,5023.85,144.5,Entregado,06/11/2025,10/11/2025,銀行振込,1,札幌,Tienda física,林奈々,3.4,5168.35,38.424263,132.619449
CLI00128,伊藤誠,4429,ロボット掃除機,家電,10,698.06,6980.6,130.71,Cancelado,10/04/2025,17/04/2025,銀行振込,1,横浜,Tienda física,林奈々,4.9,7111.31,36.459973,136.985295
CLI00129,中村拓也,1077,電子書籍リーダー,電子書籍,5,86.67,433.35,24.03,Entregado,01/06/2024,12/06/2024,銀行振込,1,札幌,Online,加藤雄介,4.6,457.38,31.573837,131.186949
CLI00130,渡辺美咲,7143,スマートウォッチ,ウェアラブル,3,289.68,869.04,83.46,Entregado,07/04/2025,16/04/2025,銀行振込,1,さいたま,Online,木村翔,2.0,952.5,45.086685,131.393359
CLI00131,鈴木花子,6945,アクションカメラ,カメラ,9,177.17,1594.53,45.08,En tránsito,12/03/2025,18/03/2025,銀行振込,1,京都,Online,林奈々,1.1,1639.61,35.257902,136.611962
