ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00027,İbrahim Arslan,6599,Şapka,Aksesuar,1,154.37,154.37,17.77,Entregado,19/03/2024,29/03/2024,Nakit,1,Şanlıurfa,Tienda física,Selin Akın,4.2,172.14,40.122294,29.935519
CLI00028,Ahmet Demir,1183,Kemer,Aksesuar,10,255.54,2555.4,15.96,En tránsito,07/08/2024,18/08/2024,Nakit,1,Mersin,Tienda física,Emre Öztürk,4.4,2571.36,40.079118,39.307092
CLI00029,Ahmet Demir,5538,Kot pantolon,Pantolon,9,471.6,4244.4,3.93,Entregado,29/09/2025,05/10/2025,Banka kartı,1,Mersin,Online,Merve Doğan,1.2,4248.33,41.810651,36.070686
CLI00030,İbrahim Arslan,4151,Deri ceket,Dış giyim,8,211.73,1693.84,18.15,Pendiente,15/09/2024,21/09/2024,Kredi kartı,3,Konya,Tienda física,Merve Doğan,2.0,1711.99,38.505799,35.681988
CLI00031,Mehmet Yılmaz,2308,Saat,Aksesuar,4,300.8,1203.2,22.75,Entregado,15/07/2025,27/07/2025,Kredi kartı,12,Konya,Tienda física,Merve Doğan,4.5,1225.95,40.333657,32.183772
CLI00032,Mustafa Şahin,2102,Eşarp,Aksesuar,7,316.45,2215.15,7.45,Cancelado,22/04/2025,26/04/2025,Banka kartı,1,Gaziantep,Tienda física,Hasan Aydın,2.9,2222.6,40.152546,34.796018
CLI00033,Mustafa Şahin,2523,Deri ceket,Dış giyim,5,368.63,1843.15,31.14,Entregado,29/03/2025,09/04/2025,Kredi kartı,12,Bursa,Tienda física,Merve Doğan,4.0,1874.29,41.491291,36.154623
CLI00034,İbrahim Arslan,1405,Deri ceket,Dış giyim,4,269.85,1079.4,26.89,Pendiente,29/03/2025,03/04/2025,Nakit,1,Gaziantep,Tienda física,Hasan Aydın,2.2,1106.29,41.979166,35.564488
CLI00035,Ahmet Demir,4564,Deri ceket,Dış giyim,8,525.14,4201.12,22.45,Entregado,29/06/2024,02/07/2024,Nakit,1,Ankara,Online,Merve Doğan,3.5,4223.57,41.735355,36.376531
CLI00036,Elif Koç,2162,Güneş gözlüğü,Aksesuar,2,328.05,656.1,31.74,En tránsito,08/12/2025,22/12/2025,Havale,1,Ankara,Online,Emre Öztürk,3.7,687.84,41.67164,30.296195
CLI00037,Ayşe Çelik,3946,Pamuklu gömlek,Gömlek,9,281.38,2532.42,30.6,Entregado,27/12/2024,02/01/2025,Kapıda ödeme,1,Konya,Online,Hasan Aydın,4.7,2563.02,41.53093,31.151282
CLI00038,Fatma Kaya,5474,Deri ceket,Dış giyim,9,375.14,3376.26,30.14,Entregado,18/06/2025,23/06/2025,Kapıda ödeme,1,Ankara,Online,Emre Öztürk,4.1,3406.4,39.209625,29.924024
CLI00039,İbrahim Arslan,9561,Spor ayakkabı,Ayakkabı,8,191.19,1529.52,8.66,Entregado,02/12/2024,06/12/2024,Kredi kartı,12,Mersin,Online,Selin Akın,1.3,1538.18,36.711303,41.040078
CLI00040,İbrahim Arslan,6857,Güneş gözlüğü,Aksesuar,8,230.53,1844.24,32.44,Cancelado,20/07/2025,01/08/2025,Havale,1,İstanbul,Tienda física,Merve Doğan,3.8,1876.68,41.851963,40.877167
CLI00041,Zeynep Yıldız,8561,Deri ceket,Dış giyim,7,24.96,174.72,8.42,Entregado,31/01/2024,14/02/2024,Havale,1,Bursa,Online,Selin Akın,1.3,183.14,36.843575,34.122897
CLI00042,Ahmet Demir,2644,Deri ceket,Dış giyim,3,312.53,937.59,3.05,Entregado,26/09/2025,07/10/2025,Nakit,1,Bursa,Online,Emre Öztürk,1.8,940.64,41.715537,27.767002
CLI00043,Zeynep Yıldız,9799,Çanta deri,Aksesuar,10,64.18,641.8,4.62,Entregado,23/02/2025,01/03/2025,Nakit,1,İstanbul,Tienda física,Selin Akın,3.1,646.42,41.109422,36.406141
CLI00044,Elif Koç,1224,Saat,Aksesuar,5,296.72,1483.6,11.93,Pendiente,19/11/2025,23/11/2025,Havale,1,Antalya,Online,Hasan Aydın,2.6,1495.53,37.442909,39.993694
CLI00045,Ayşe Çelik,6039,Kemer,Aksesuar,6,66.84,401.04,24.93,Pendiente,19/02/2024,26/02/2024,Banka kartı,1,Konya,Tienda física,Hasan Aydın,1.4,425.97,41.752622,27.699224
CLI00046,Ahmet Demir,9657,Çanta deri,Aksesuar,4,290.22,1160.88,28.05,Devuelto,18/11/2025,02/12/2025,Havale,1,İzmir,Tienda física,Hasan Aydın,3.9,1188.93,40.718579,36.889163
CLI00047,İbrahim Arslan,5000,Güneş gözlüğü,Aksesuar,10,128.55,1285.5,9.34,Entregado,14/03/2024,22/03/2024,Banka kartı,1,Antalya,Online,Selin Akın,4.5,1294.84,37.312033,30.460594
CLI00048,Mustafa Şahin,9633,Spor ayakkabı,Ayakkabı,9,230.92,2078.28,5.56,Entregado,21/04/2025,28/04/2025,Nakit,1,Antalya,Tienda física,Hasan Aydın,2.7,2083.84,37.076562,33.274161
CLI00049,Mustafa Şahin,5900,Güneş gözlüğü,Aksesuar,5,102.86,514.3,25.59,Cancelado,26/08/2024,29/08/2024,Kapıda ödeme,1,Konya,Tienda física,Merve Doğan,4.0,539.89,38.974871,32.821994
CLI00050,Ayşe Çelik,8779,Deri ceket,Dış giyim,10,141.92,1419.2,13.87,En tránsito,31/05/2024,05/06/2024,Kredi kartı,1,Şanlıurfa,Online,Merve Doğan,2.9,1433.07,38.099705,30.603846
CLI00051,Elif Koç,7522,Güneş gözlüğü,Aksesuar,6,99.72,598.32,32.99,Pendiente,04/02/2025,10/02/2025,Kapıda ödeme,1,Mersin,Online,Merve Doğan,3.2,631.31,41.255568,41.368252
CLI00052,Ayşe Çelik,2013,Çanta deri,Aksesuar,10,183.33,1833.3,32.71,En tránsito,01/01/2025,06/01/2025,Nakit,1,Adana,Tienda física,Hasan Aydın,4.5,1866.01,40.21208,38.037274
CLI00053,Zeynep Yıldız,9897,Çanta deri,Aksesuar,10,66.29,662.9,14.44,Entregado,17/08/2025,31/08/2025,Havale,1,Bursa,Tienda física,Hasan Aydın,1.7,677.34,41.385603,26.132548
CLI00054,Ayşe Çelik,3920,Pamuklu gömlek,Gömlek,2,192.81,385.62,18.22,Entregado,06/10/2024,20/10/2024,Nakit,1,İstanbul,Tienda física,Emre Öztürk,3.2,403.84,40.054184,31.137186
CLI00055,Ahmet Demir,1750,Pamuklu gömlek,Gömlek,1,120.37,120.37,18.51,Devuelto,19/02/2024,03/03/2024,Nakit,1,Antalya,Online,Hasan Aydın,1.5,138.88,36.511702,34.228522
CLI00056,İbrahim Arslan,7617,Kemer,Aksesuar,10,337.32,3373.2,20.78,Devuelto,30/10/2025,07/11/2025,Kapıda ödeme,1,Bursa,Online,Hasan Aydın,3.6,3393.98,38.113979,32.260714
CLI00057,Zeynep Yıldız,5239,Çanta deri,Aksesuar,6,81.91,491.46,5.97,Entregado,29/10/2024,07/11/2024,Havale,1,Şanlıurfa,Tienda física,Selin Akın,4.7,497.43,39.702484,40.691959
CLI00058,Mehmet Yılmaz,8158,Çanta deri,Aksesuar,3,49.78,149.34,31.0,En tránsito,27/02/2024,13/03/2024,Havale,1,Bursa,Online,Emre Öztürk,3.8,180.34,36.315384,31.817629
CLI00059,Elif Koç,7534,Saat,Aksesuar,10,184.34,1843.4,7.39,Pendiente,27/10/2024,03/11/2024,Kredi kartı,6,İstanbul,Tienda física,Emre Öztürk,1.7,1850.79,40.151501,34.676822
CLI00060,Zeynep Yıldız,2824,Şapka,Aksesuar,10,463.05,4630.5,25.4,Entregado,27/04/2024,04/05/2024,Havale,1,Antalya,Tienda física,Hasan Aydın,1.7,4655.9,36.834203,34.285963
CLI00061,Ahmet Demir,6078,Güneş gözlüğü,Aksesuar,8,288.31,2306.48,8.29,Entregado,15/09/2025,20/09/2025,Havale,1,Adana,Tienda física,Emre Öztürk,2.9,2314.77,41.516533,34.475693
CLI00062,Fatma Kaya,6282,Şapka,Aksesuar,8,266.03,2128.24,14.53,Entregado,16/04/2024,29/04/2024,Havale,1,Şanlıurfa,Tienda física,Hasan Aydın,3.5,2142.77,39.768055,28.083751
CLI00063,Mustafa Şahin,7359,Kemer,Aksesuar,1,30.3,30.3,2.68,En tránsito,06/11/2025,09/11/2025,Kredi kartı,12,Gaziantep,Online,Merve Doğan,4.3,32.98,37.705628,38.686888
CLI00064,Mehmet Yılmaz,2661,Pamuklu gömlek,Gömlek,1,278.03,278.03,27.85,En tránsito,20/05/2025,31/05/2025,Havale,1,Antalya,Tienda física,Merve Doğan,1.4,305.88,41.331287,29.689219
CLI00065,Mustafa Şahin,6616,Güneş gözlüğü,Aksesuar,5,270.0,1350.0,2.21,En tránsito,05/01/2024,16/01/2024,Kapıda ödeme,1,Antalya,Online,Selin Akın,1.9,1352.21,39.246022,38.611371
CLI00066,Ahmet Demir,4774,Şapka,Aksesuar,4,471.32,1885.28,12.52,Entregado,24/03/2025,27/03/2025,Kapıda ödeme,1,Ankara,Online,Hasan Aydın,2.1,1897.8,36.345346,41.062252
CLI00067,Fatma Kaya,7934,Eşarp,Aksesuar,5,223.9,1119.5,27.95,Entregado,29/02/2024,06/03/2024,Havale,1,Antalya,Tienda física,Merve Doğan,2.1,1147.45,37.774479,36.230107
CLI00068,Mustafa Şahin,2951,Çanta deri,Aksesuar,10,450.58,4505.8,12.96,En tránsito,27/12/2025,11/01/2026,Nakit,1,İzmir,Online,Hasan Aydın,1.3,4518.76,36.234472,30.251688
CLI00069,Zeynep Yıldız,6176,Şapka,Aksesuar,1,213.12,213.12,13.12,Pendiente,13/09/2024,21/09/2024,Banka kartı,1,Antalya,Online,Hasan Aydın,4.0,226.24,37.055967,35.871041
CLI00070,Ahmet Demir,6309,Şapka,Aksesuar,2,138.85,277.7,24.53,Entregado,22/10/2024,02/11/2024,Havale,1,Konya,Tienda física,Emre Öztürk,1.6,302.23,39.525536,30.624599
CLI00071,Zeynep Yıldız,8717,Eşarp,Aksesuar,7,202.52,1417.64,19.08,En tránsito,18/04/2025,21/04/2025,Kredi kartı,3,Ankara,Online,Hasan Aydın,2.6,1436.72,39.995372,36.787923
CLI00072,Mustafa Şahin,7231,Şapka,Aksesuar,6,446.72,2680.32,12.24,Entregado,15/11/2025,27/11/2025,Banka kartı,1,İstanbul,Online,Merve Doğan,2.2,2692.56,41.698388,28.720227
CLI00073,Ahmet Demir,2100,Saat,Aksesuar,10,95.75,957.5,26.81,Pendiente,16/08/2025,27/08/2025,Havale,1,Antalya,Online,Merve Doğan,1.1,984.31,37.030483,33.646655
CLI00074,Ahmet Demir,2619,Spor ayakkabı,Ayakkabı,4,471.52,1886.08,28.86,En tránsito,03/03/2024,17/03/2024,Nakit,1,Bursa,Online,Hasan Aydın,4.3,1914.94,41.703549,43.516652
CLI00075,Zeynep Yıldız,3835,Spor ayakkabı,Ayakkabı,8,337.0,2696.0,4.94,Entregado,15/12/2024,30/12/2024,Banka kartı,1,İstanbul,Online,Emre Öztürk,4.3,2700.94,40.571174,30.096283
CLI00076,İbrahim Arslan,3150,Kemer,Aksesuar,7,547.98,3835.86,12.45,Entregado,20/04/2025,02/05/2025,Kapıda ödeme,1,Konya,Tienda física,Hasan Aydın,2.9,3848.31,36.034828,42.20485
CLI00077,Fatma Kaya,5299,Spor ayakkabı,Ayakkabı,7,78.6,550.2,5.42,Entregado,18/02/2025,24/02/2025,Kredi kartı,1,Şanlıurfa,Tienda física,Merve Doğan,2.9,555.62,37.149496,31.202491
CLI00078,Zeynep Yıldız,2805,Güneş gözlüğü,Aksesuar,7,368.75,2581.25,7.69,En tránsito,26/12/2025,29/12/2025,Banka kartı,1,Şanlıurfa,Online,Merve Doğan,3.2,2588.94,36.029319,28.039529
CLI00079,Mehmet Yılmaz,9683,Güneş gözlüğü,Aksesuar,10,128.17,1281.7,21.57,Entregado,20/11/2024,23/11/2024,Kapıda ödeme,1,Antalya,Online,Hasan Aydın,2.4,1303.27,36.947222,44.459285
CLI00080,İbrahim Arslan,3851,Şapka,Aksesuar,4,360.9,1443.6,13.36,En tránsito,20/07/2024,02/08/2024,Havale,1,Antalya,Tienda física,Emre Öztürk,1.0,1456.96,40.297777,42.995931
CLI00081,Fatma Kaya,7888,Şapka,Aksesuar,2,380.04,760.08,13.07,Entregado,08/08/2024,14/08/2024,Kapıda ödeme,1,Gaziantep,Online,Merve Doğan,1.5,773.15,38.899688,44.664924
CLI00082,Mustafa Şahin,4408,Saat,Aksesuar,5,433.82,2169.1,18.44,Entregado,13/09/2024,23/09/2024,Banka kartı,1,Mersin,Tienda física,Hasan Aydın,1.1,2187.54,40.273739,35.291797
CLI00083,İbrahim Arslan,2672,Saat,Aksesuar,9,135.69,1221.21,27.9,Entregado,11/08/2024,22/08/2024,Kapıda ödeme,1,Bursa,Online,Selin Akın,3.0,1249.11,36.353725,40.524403
CLI00084,Mehmet Yılmaz,8072,Çanta deri,Aksesuar,2,458.28,916.56,23.11,Entregado,14/04/2024,22/04/2024,Banka kartı,1,İstanbul,Online,Selin Akın,3.7,939.67,39.425802,40.759176
CLI00085,İbrahim Arslan,6382,Şapka,Aksesuar,8,233.96,1871.68,6.0,Entregado,27/11/2025,04/12/2025,Havale,1,Gaziantep,Online,Selin Akın,3.4,1877.68,36.283178,30.354149
CLI00086,İbrahim Arslan,8546,Kemer,Aksesuar,4,458.21,1832.84,23.15,Entregado,05/05/2024,12/05/2024,Havale,1,Adana,Tienda física,Emre Öztürk,2.8,1855.99,38.133399,27.15702
CLI00087,Ahmet Demir,6559,Kemer,Aksesuar,3,120.92,362.76,27.64,Entregado,01/02/2024,08/02/2024,Kredi kartı,1,Konya,Online,Selin Akın,4.8,390.4,37.506598,35.650507
CLI00088,Elif Koç,9097,Kemer,Aksesuar,4,114.73,458.92,18.53,Entregado,30/07/2024,09/08/2024,Kredi kartı,6,İzmir,Online,Hasan Aydın,1.3,477.45,36.230531,39.852478
CLI00089,Mehmet Yılmaz,2298,Çanta deri,Aksesuar,7,449.77,3148.39,13.75,Entregado,02/10/2024,15/10/2024,Kredi kartı,6,Antalya,Online,Hasan Aydın,4.7,3162.14,41.287614,27.542989
CLI00090,Fatma Kaya,5066,Kemer,Aksesuar,4,307.59,1230.36,11.15,Entregado,17/11/2025,23/11/2025,Nakit,1,Antalya,Tienda física,Emre Öztürk,2.3,1241.51,41.079901,35.714578
CLI00091,İbrahim Arslan,3382,Pamuklu gömlek,Gömlek,6,423.22,2539.32,18.17,Entregado,24/09/2024,04/10/2024,Nakit,1,Adana,Tienda física,Emre Öztürk,4.3,2557.49,37.889098,31.335224
CLI00092,Elif Koç,3889,Spor ayakkabı,Ayakkabı,7,406.93,2848.51,5.82,En tránsito,04/07/2025,11/07/2025,Kapıda ödeme,1,Antalya,Online,Merve Doğan,2.2,2854.33,36.790089,35.477547
CLI00093,Ayşe Çelik,7118,Saat,Aksesuar,4,530.33,2121.32,22.7,Entregado,31/07/2024,15/08/2024,Nakit,1,Antalya,Online,Merve Doğan,1.9,2144.02,39.313546,43.749048
CLI00094,Ahmet Demir,4353,Pamuklu gömlek,Gömlek,10,228.45,2284.5,22.38,En tránsito,27/09/2025,05/10/2025,Havale,1,Mersin,Online,Hasan Aydın,1.7,2306.88,39.958437,39.538366
CLI00095,Fatma Kaya,1736,Çanta deri,Aksesuar,3,93.95,281.85,15.06,Entregado,26/02/2024,11/03/2024,Banka kartı,1,Bursa,Online,Hasan Aydın,2.5,296.91,42.043742,26.057146
CLI00096,Zeynep Yıldız,1062,Çanta deri,Aksesuar,9,235.52,2119.68,14.5,Pendiente,26/02/2025,13/03/2025,Kapıda ödeme,1,Ankara,Tienda física,Hasan Aydın,1.3,2134.18,39.994717,30.262693
CLI00097,Mustafa Şahin,7195,Spor ayakkabı,Ayakkabı,4,33.55,134.2,20.83,En tránsito,17/12/2025,24/12/2025,Kapıda ödeme,1,Adana,Online,Emre Öztürk,2.9,155.03,38.596375,30.521537
CLI00098,Fatma Kaya,1996,Saat,Aksesuar,6,80.4,482.4,9.72,Pendiente,14/10/2025,22/10/2025,Kredi kartı,1,Konya,Online,Hasan Aydın,3.0,492.12,40.407979,43.328671
CLI00099,Ahmet Demir,9639,Deri ceket,Dış giyim,5,290.81,1454.05,18.2,Pendiente,10/12/2025,15/12/2025,Kredi kartı,12,İzmir,Tienda física,Emre Öztürk,4.8,1472.25,40.331645,26.571983
CLI00100,Mehmet Yılmaz,5031,Deri ceket,Dış giyim,2,153.51,307.02,11.13,Entregado,17/02/2024,22/02/2024,Banka kartı,1,Gaziantep,Tienda física,Merve Doğan,4.0,318.15,39.251335,40.548645
CLI00101,Ahmet Demir,7865,Spor ayakkabı,Ayakkabı,5,34.02,170.1,7.2,Entregado,05/09/2025,14/09/2025,Nakit,1,İstanbul,Online,Emre Öztürk,4.0,177.3,40.031301,26.66923
CLI00102,Zeynep Yıldız,5596,Spor ayakkabı,Ayakkabı,6,157.5,945.0,22.79,Entregado,08/11/2025,17/11/2025,Nakit,1,Şanlıurfa,Tienda física,Selin Akın,2.1,967.79,38.083634,41.820108
CLI00103,Mustafa Şahin,5464,Saat,Aksesuar,6,145.14,870.84,23.79,En tránsito,10/07/2024,18/07/2024,Havale,1,İstanbul,Online,Hasan Aydın,4.1,894.63,37.975882,30.051754
CLI00104,Ayşe Çelik,5107,Kot pantolon,Pantolon,4,215.13,860.52,11.62,Entregado,29/09/2024,10/10/2024,Kredi kartı,3,İstanbul,Tienda física,Emre Öztürk,3.4,872.14,39.739782,36.845031
CLI00105,Mehmet Yılmaz,7625,Pamuklu gömlek,Gömlek,1,276.66,276.66,28.68,En tránsito,10/08/2024,21/08/2024,Kapıda ödeme,1,Bursa,Tienda física,Hasan Aydın,1.5,305.34,36.018484,41.431156
CLI00106,Ayşe Çelik,6176,Saat,Aksesuar,10,157.69,1576.9,12.16,Entregado,26/10/2025,29/10/2025,Kapıda ödeme,1,İstanbul,Online,Hasan Aydın,3.4,1589.06,36.152742,34.304018
CLI00107,Fatma Kaya,5604,Pamuklu gömlek,Gömlek,9,119.13,1072.17,17.05,Entregado,18/04/2024,22/04/2024,Banka kartı,1,Gaziantep,Online,Hasan Aydın,4.5,1089.22,38.933509,26.299033
CLI00108,Zeynep Yıldız,9582,Spor ayakkabı,Ayakkabı,2,151.81,303.62,18.74,Entregado,02/09/2025,08/09/2025,Havale,1,Adana,Online,Merve Doğan,4.5,322.36,36.068388,30.356447
CLI00109,Mehmet Yılmaz,5346,Deri ceket,Dış giyim,5,20.72,103.6,21.27,Entregado,28/05/2025,10/06/2025,Banka kartı,1,İstanbul,Tienda física,Emre Öztürk,2.8,124.87,39.64946,32.071826
CLI00110,Elif Koç,6935,Deri ceket,Dış giyim,5,75.13,375.65,7.62,Entregado,18/11/2024,01/12/2024,Kredi kartı,3,Ankara,Tienda física,Hasan Aydın,2.2,383.27,37.648095,41.48079
CLI00111,Mustafa Şahin,2805,Spor ayakkabı,Ayakkabı,10,106.03,1060.3,3.91,En tránsito,25/03/2024,01/04/2024,Havale,1,Antalya,Tienda física,Hasan Aydın,2.7,1064.21,36.710671,34.89534
CLI00112,Mustafa Şahin,3660,Saat,Aksesuar,8,25.23,201.84,6.15,Entregado,02/11/2025,15/11/2025,Kapıda ödeme,1,Adana,Online,Hasan Aydın,3.4,207.99,39.804047,44.435074
CLI00113,Mehmet Yılmaz,2432,Güneş gözlüğü,Aksesuar,4,315.5,1262.0,7.84,Entregado,15/09/2025,19/09/2025,Banka kartı,1,İstanbul,Tienda física,Hasan Aydın,2.5,1269.84,38.486713,41.984254
CLI00114,Elif Koç,7974,Spor ayakkabı,Ayakkabı,9,269.54,2425.86,11.16,En tránsito,17/05/2025,28/05/2025,Kapıda ödeme,1,Mersin,Online,Merve Doğan,3.4,2437.02,39.402899,30.199199
CLI00115,Elif Koç,1744,Şapka,Aksesuar,8,50.44,403.52,29.74,Entregado,05/08/2025,18/08/2025,Banka kartı,1,Bursa,Online,Emre Öztürk,4.2,433.26,40.002645,33.900938
CLI00116,İbrahim Arslan,4062,Eşarp,Aksesuar,5,487.29,2436.45,30.15,Entregado,06/06/2024,16/06/2024,Kredi kartı,6,Bursa,Tienda física,Emre Öztürk,2.6,2466.6,37.030476,33.655775
CLI00117,İbrahim Arslan,6977,Deri ceket,Dış giyim,4,190.05,760.2,25.54,En tránsito,06/07/2024,09/07/2024,Kredi kartı,1,Antalya,Online,Hasan Aydın,1.3,785.74,37.419107,36.351534
CLI00118,Mehmet Yılmaz,6518,Saat,Aksesuar,7,498.06,3486.42,7.87,Entregado,05/09/2025,20/09/2025,Havale,1,Adana,Online,Selin Akın,4.5,3494.29,38.901906,32.533757
CLI00119,Fatma Kaya,7081,Kemer,Aksesuar,3,529.54,1588.62,32.94,En tránsito,30/03/2024,13/04/2024,Kapıda ödeme,1,İzmir,Online,Merve Doğan,1.1,1621.56,40.136794,37.87361
CLI00120,Ayşe Çelik,1123,Kot pantolon,Pantolon,4,16.95,67.8,27.4,Entregado,26/06/2025,30/06/2025,Havale,1,İzmir,Online,Hasan Aydın,3.3,95.2,41.009195,41.609256
CLI00121,Ayşe Çelik,7842,Deri ceket,Dış giyim,4,325.47,1301.88,21.85,Entregado,02/07/2024,06/07/2024,Havale,1,Ankara,Online,Selin Akın,1.3,1323.73,41.808248,40.336803
CLI00122,Ayşe Çelik,5436,Pamuklu gömlek,Gömlek,2,164.15,328.3,19.51,En tránsito,12/08/2025,22/08/2025,Kredi kartı,12,Ankara,Tienda física,Selin Akın,2.9,347.81,40.880012,43.225974
