ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00012,Михаил Лебедев,3570,Наушники,Аудио,3,158.47,475.41,14.79,Cancelado,11/10/2025,19/10/2025,СБП,1,Санкт-Петербург,Online,Андрей Зайцев,4.2,490.2,67.15907,73.369771
CLI00013,Наталья Козлова,2681,Веб-камера,Видео,4,16.78,67.12,18.65,Cancelado,20/03/2024,31/03/2024,Электронный кошелёк,1,Ростов-на-Дону,Online,Марина Павлова,2.4,85.77,50.511328,64.336843
CLI00014,Екатерина Смирнова,7654,Клавиатура,Периферия,7,320.19,2241.33,3.98,En tránsito,01/02/2025,10/02/2025,СБП,1,Омск,Tienda física,Марина Павлова,2.2,2245.31,56.08029,50.790186
CLI00015,Екатерина Смирнова,2927,Мышь беспроводная,Периферия,6,288.63,1731.78,4.43,Entregado,13/03/2024,17/03/2024,Кредитная карта,6,Москва,Tienda física,Андрей Зайцев,2.9,1736.21,54.418594,81.774443
CLI00016,Михаил Лебедев,9855,Умные часы,Носимые,9,198.24,1784.16,15.03,En tránsito,01/06/2024,04/06/2024,Электронный кошелёк,1,Москва,Online,Владимир Петров,1.3,1799.19,60.630386,55.099315
CLI00017,Екатерина Смирнова,1474,Смартфон,Телефоны,6,204.63,1227.78,12.77,Entregado,07/10/2025,16/10/2025,Дебетовая карта,1,Новосибирск,Online,Андрей Зайцев,2.8,1240.55,63.170011,79.320864
CLI00018,Александр Иванов,5728,Смартфон,Телефоны,4,185.34,741.36,4.14,En tránsito,30/05/2025,11/06/2025,Дебетовая карта,1,Москва,Online,Андрей Зайцев,3.4,745.5,57.776534,67.009002
CLI00019,Дмитрий Попов,1703,Планшет,Планшеты,10,174.95,1749.5,15.29,Entregado,05/09/2024,14/09/2024,Наличные,1,Ростов-на-Дону,Tienda física,Андрей Зайцев,1.5,1764.79,62.987646,44.926875
CLI00020,Наталья Козлова,4663,Мышь беспроводная,Периферия,6,82.21,493.26,15.49,Cancelado,14/01/2024,25/01/2024,Кредитная карта,1,Нижний Новгород,Tienda física,Андрей Зайцев,3.5,508.75,67.407175,59.686354
CLI00021,Михаил Лебедев,3133,Веб-камера,Видео,10,153.74,1537.4,12.0,Devuelto,02/05/2025,17/05/2025,Кредитная карта,6,Екатеринбург,Tienda física,Владимир Петров,1.1,1549.4,66.788845,49.441105
CLI00022,Сергей Новиков,5939,Смартфон,Телефоны,2,44.29,88.58,18.39,Entregado,08/07/2025,22/07/2025,СБП,1,Москва,Tienda física,Марина Павлова,4.4,106.97,53.240163,39.715385
CLI00023,Наталья Козлова,2636,Внешний диск,Хранение,8,173.6,1388.8,17.41,Entregado,14/10/2025,18/10/2025,Дебетовая карта,1,Самара,Online,Андрей Зайцев,3.5,1406.21,60.243552,68.983755
CLI00024,Ольга Морозова,1319,Планшет,Планшеты,4,259.42,1037.68,15.07,Entregado,26/12/2024,01/01/2025,Дебетовая карта,1,Санкт-Петербург,Online,Владимир Петров,3.8,1052.75,64.149365,52.944014
CLI00025,Александр Иванов,2363,Зарядное устройство,Аксессуары,2,281.97,563.94,20.89,En tránsito,26/11/2024,10/12/2024,Кредитная карта,12,Москва,Tienda física,Владимир Петров,4.2,584.83,54.10539,46.120831
CLI00026,Ольга Морозова,7380,Клавиатура,Периферия,8,57.94,463.52,20.22,Entregado,10/09/2024,16/09/2024,Дебетовая карта,1,Омск,Online,Владимир Петров,2.7,483.74,51.375284,55.524943
CLI00027,Александр Иванов,2419,Внешний диск,Хранение,7,134.65,942.55,10.04,Devuelto,07/02/2024,12/02/2024,Дебетовая карта,1,Москва,Tienda física,Марина Павлова,4.8,952.59,60.695006,64.12551
CLI00028,Дмитрий Попов,2165,Мышь беспроводная,Периферия,6,272.52,1635.12,2.01,Pendiente,11/07/2024,19/07/2024,Дебетовая карта,1,Новосибирск,Online,Татьяна Волкова,4.3,1637.13,51.966476,55.151037
CLI00029,Екатерина Смирнова,1610,Веб-камера,Видео,6,43.08,258.48,6.35,Pendiente,21/04/2024,01/05/2024,Кредитная карта,12,Нижний Новгород,Tienda física,Марина Павлова,1.0,264.83,58.413283,78.352824
CLI00030,Дмитрий Попов,7927,Умные часы,Носимые,2,181.96,363.92,9.44,Entregado,11/06/2024,23/06/2024,СБП,1,Омск,Tienda física,Владимир Петров,3.4,373.36,51.047982,53.953067
CLI00031,Михаил Лебедев,5799,Зарядное устройство,Аксессуары,10,290.15,2901.5,14.21,Pendiente,10/02/2024,15/02/2024,Электронный кошелёк,1,Уфа,Tienda física,Владимир Петров,4.1,2915.71,66.529298,69.304081
CLI00032,Екатерина Смирнова,7195,Зарядное устройство,Аксессуары,2,77.43,154.86,7.79,Entregado,02/01/2024,10/01/2024,СБП,1,Нижний Новгород,Tienda física,Татьяна Волкова,1.8,162.65,52.988615,38.675611
CLI00033,Екатерина Смирнова,6120,Веб-камера,Видео,7,281.62,1971.34,14.22,Entregado,09/08/2025,19/08/2025,Дебетовая карта,1,Омск,Online,Андрей Зайцев,2.7,1985.56,61.945245,70.826284
CLI00034,Михаил Лебедев,6395,Наушники,Аудио,1,240.1,240.1,9.69,Entregado,18/11/2024,29/11/2024,Электронный кошелёк,1,Омск,Tienda física,Владимир Петров,4.5,249.79,65.237636,60.237778
CLI00035,Наталья Козлова,4389,Умные часы,Носимые,6,344.89,2069.34,15.45,Entregado,24/04/2025,29/04/2025,СБП,1,Санкт-Петербург,Online,Татьяна Волкова,4.4,2084.79,54.845714,54.434571
CLI00036,Сергей Новиков,7049,Ноутбук,Компьютеры,2,35.93,71.86,4.12,Entregado,07/03/2025,12/03/2025,Электронный кошелёк,1,Нижний Новгород,Tienda física,Андрей Зайцев,2.2,75.98,67.582521,40.718306
CLI00037,Наталья Козлова,5649,Мышь беспроводная,Периферия,9,274.72,2472.48,8.91,Entregado,18/06/2024,30/06/2024,Наличные,1,Екатеринбург,Online,Татьяна Волкова,1.1,2481.39,59.03527,58.17398
CLI00038,Наталья Козлова,2350,Зарядное устройство,Аксессуары,10,212.7,2127.0,1.46,Entregado,13/12/2024,25/12/2024,Кредитная карта,1,Екатеринбург,Online,Владимир Петров,1.9,2128.46,52.822915,71.383517
CLI00039,Михаил Лебедев,3784,Клавиатура,Периферия,5,49.4,247.0,6.76,Entregado,22/12/2025,04/01/2026,Электронный кошелёк,1,Санкт-Петербург,Online,Владимир Петров,2.2,253.76,57.247246,60.773622
CLI00040,Дмитрий Попов,1005,Планшет,Планшеты,4,93.33,373.32,11.77,Pendiente,29/05/2024,07/06/2024,СБП,1,Уфа,Tienda física,Татьяна Волкова,3.2,385.09,51.501349,77.514385
CLI00041,Ольга Морозова,7899,Мышь беспроводная,Периферия,7,35.76,250.32,1.45,Pendiente,18/05/2025,30/05/2025,Кредитная карта,1,Екатеринбург,Online,Татьяна Волкова,1.3,251.77,52.533356,48.581588
CLI00042,Ольга Морозова,4567,Внешний диск,Хранение,6,43.02,258.12,5.66,Entregado,25/08/2025,01/09/2025,Дебетовая карта,1,Екатеринбург,Online,Татьяна Волкова,3.7,263.78,64.673682,44.710045
CLI00043,Ольга Морозова,6091,Наушники,Аудио,8,246.96,1975.68,8.49,Entregado,15/11/2024,25/11/2024,СБП,1,Омск,Tienda física,Татьяна Волкова,3.3,1984.17,62.621993,41.952289
CLI00044,Анна Соколова,4925,Умные часы,Носимые,8,317.54,2540.32,8.96,En tránsito,21/07/2025,30/07/2025,СБП,1,Екатеринбург,Online,Татьяна Волкова,1.9,2549.28,55.25086,74.852001
CLI00045,Екатерина Смирнова,8002,Зарядное устройство,Аксессуары,7,45.35,317.45,20.71,Entregado,21/03/2025,30/03/2025,Кредитная карта,1,Москва,Online,Владимир Петров,3.4,338.16,54.909881,53.626844
CLI00046,Александр Иванов,5970,Планшет,Планшеты,3,115.87,347.61,6.27,En tránsito,16/12/2025,23/12/2025,СБП,1,Уфа,Online,Марина Павлова,4.2,353.88,56.418075,39.619981
CLI00047,Анна Соколова,1599,Смартфон,Телефоны,10,154.31,1543.1,11.78,Devuelto,06/11/2025,11/11/2025,Наличные,1,Омск,Tienda física,Андрей Зайцев,3.6,1554.88,54.035202,64.889267
CLI00048,Наталья Козлова,6033,Ноутбук,Компьютеры,5,248.93,1244.65,17.4,En tránsito,12/05/2024,19/05/2024,СБП,1,Екатеринбург,Tienda física,Татьяна Волкова,3.6,1262.05,54.261352,63.722998
CLI00049,Дмитрий Попов,5998,Зарядное устройство,Аксессуары,3,147.09,441.27,3.74,Entregado,19/01/2025,31/01/2025,СБП,1,Екатеринбург,Online,Андрей Зайцев,2.8,445.01,60.227946,53.948086
CLI00050,Екатерина Смирнова,2170,Умные часы,Носимые,10,14.7,147.0,20.86,En tránsito,12/07/2025,17/07/2025,Наличные,1,Самара,Tienda física,Владимир Петров,4.3,167.86,53.527302,68.979705
CLI00051,Сергей Новиков,4801,Смартфон,Телефоны,7,279.2,1954.4,13.38,Entregado,13/05/2025,22/05/2025,Наличные,1,Москва,Online,Татьяна Волкова,1.5,1967.78,50.431845,52.515893
CLI00052,Анна Соколова,4382,Смартфон,Телефоны,6,229.83,1378.98,20.29,Entregado,16/10/2024,19/10/2024,Наличные,1,Новосибирск,Online,Татьяна Волкова,2.5,1399.27,58.471728,42.394866
CLI00053,Михаил Лебедев,2336,Наушники,Аудио,10,218.94,2189.4,4.58,Entregado,11/12/2024,23/12/2024,Кредитная карта,3,Екатеринбург,Tienda física,Андрей Зайцев,2.5,2193.98,59.553036,59.302609
CLI00054,Дмитрий Попов,4797,Веб-камера,Видео,6,145.67,874.02,9.63,Pendiente,12/04/2025,16/04/2025,Электронный кошелёк,1,Омск,Tienda física,Марина Павлова,3.6,883.65,52.29192,69.288473
CLI00055,Наталья Козлова,3128,Зарядное устройство,Аксессуары,9,23.16,208.44,19.72,Entregado,10/08/2025,15/08/2025,Дебетовая карта,1,Москва,Online,Татьяна Волкова,2.5,228.16,51.092009,67.647829
CLI00056,Сергей Новиков,4410,Умные часы,Носимые,9,20.18,181.62,9.46,Devuelto,11/07/2024,14/07/2024,СБП,1,Новосибирск,Online,Владимир Петров,1.7,191.08,55.596839,56.078683
CLI00057,Сергей Новиков,4602,Мышь беспроводная,Периферия,6,58.66,351.96,8.63,Entregado,17/05/2025,01/06/2025,Наличные,1,Самара,Online,Татьяна Волкова,1.4,360.59,54.956915,59.370442
CLI00058,Дмитрий Попов,1066,Умные часы,Носимые,4,311.36,1245.44,11.62,Entregado,04/02/2024,08/02/2024,СБП,1,Омск,Online,Владимир Петров,2.6,1257.06,63.852873,59.319087
CLI00059,Анна Соколова,2712,Ноутбук,Компьютеры,1,193.47,193.47,13.48,Entregado,24/07/2024,05/08/2024,СБП,1,Ростов-на-Дону,Online,Андрей Зайцев,5.0,206.95,60.128481,45.548437
CLI00060,Ольга Морозова,5339,Зарядное устройство,Аксессуары,4,105.32,421.28,1.61,Entregado,23/09/2024,08/10/2024,СБП,1,Новосибирск,Tienda física,Андрей Зайцев,1.1,422.89,62.213769,59.837697
CLI00061,Сергей Новиков,2991,Наушники,Аудио,7,266.63,1866.41,16.95,Entregado,09/01/2024,18/01/2024,Наличные,1,Самара,Tienda física,Татьяна Волкова,1.2,1883.36,59.538298,80.68205
CLI00062,Наталья Козлова,7092,Мышь беспроводная,Периферия,6,42.81,256.86,13.98,Entregado,06/02/2024,13/02/2024,Кредитная карта,1,Самара,Online,Татьяна Волкова,4.6,270.84,57.872676,71.879827
CLI00063,Екатерина Смирнова,1654,Ноутбук,Компьютеры,6,104.36,626.16,5.97,Entregado,06/04/2024,09/04/2024,СБП,1,Санкт-Петербург,Online,Андрей Зайцев,4.1,632.13,51.871014,58.042084
CLI00064,Александр Иванов,3310,Внешний диск,Хранение,5,348.46,1742.3,3.67,Entregado,26/07/2025,07/08/2025,Электронный кошелёк,1,Ростов-на-Дону,Online,Марина Павлова,2.1,1745.97,53.539937,44.587875
CLI00065,Сергей Новиков,9025,Смартфон,Телефоны,10,307.05,3070.5,13.34,Entregado,25/09/2025,05/10/2025,Кредитная карта,3,Санкт-Петербург,Tienda física,Владимир Петров,1.4,3083.84,54.788824,75.841026
CLI00066,Наталья Козлова,7726,Внешний диск,Хранение,1,17.66,17.66,11.42,En tránsito,07/05/2025,11/05/2025,СБП,1,Самара,Online,Андрей Зайцев,1.8,29.08,65.545483,37.450848
CLI00067,Екатерина Смирнова,7449,Умные часы,Носимые,3,270.74,812.22,5.04,Entregado,11/05/2024,20/05/2024,Дебетовая карта,1,Москва,Online,Татьяна Волкова,3.9,817.26,60.357818,76.240474
CLI00068,Анна Соколова,8344,Ноутбук,Компьютеры,8,165.94,1327.52,3.77,Entregado,23/09/2025,26/09/2025,Дебетовая карта,1,Омск,Tienda física,Татьяна Волкова,4.1,1331.29,59.47232,46.525352
CLI00069,Наталья Козлова,3044,Умные часы,Носимые,5,174.6,873.0,6.14,Entregado,02/03/2024,15/03/2024,Дебетовая карта,1,Екатеринбург,Tienda física,Владимир Петров,1.3,879.14,61.842653,39.427482
CLI00070,Александр Иванов,7448,Клавиатура,Периферия,10,105.14,1051.4,12.19,Entregado,21/06/2024,30/06/2024,Дебетовая карта,1,Москва,Online,Владимир Петров,2.5,1063.59,63.855234,67.519833
CLI00071,Дмитрий Попов,7116,Смартфон,Телефоны,8,193.3,1546.4,19.96,Entregado,05/06/2024,19/06/2024,Кредитная карта,12,Санкт-Петербург,Online,Марина Павлова,1.8,1566.36,56.875037,77.491491
CLI00072,Дмитрий Попов,6458,Смартфон,Телефоны,2,135.34,270.68,9.1,Entregado,16/06/2024,19/06/2024,Кредитная карта,3,Екатеринбург,Tienda física,Марина Павлова,3.1,279.78,60.790039,65.424958
CLI00073,Анна Соколова,8907,Ноутбук,Компьютеры,4,265.04,1060.16,6.49,Entregado,07/06/2025,18/06/2025,Кредитная карта,3,Москва,Tienda física,Андрей Зайцев,4.1,1066.65,65.324102,67.360551
CLI00074,Дмитрий Попов,6237,Наушники,Аудио,5,15.14,75.7,9.83,Entregado,11/05/2024,21/05/2024,Кредитная карта,1,Санкт-Петербург,Online,Андрей Зайцев,2.3,85.53,66.175938,64.373054
CLI00075,Александр Иванов,8118,Смартфон,Телефоны,5,177.9,889.5,14.91,Entregado,05/09/2024,12/09/2024,Наличные,1,Ростов-на-Дону,Online,Владимир Петров,3.8,904.41,53.084667,52.739792
CLI00076,Ольга Морозова,7817,Зарядное устройство,Аксессуары,5,276.74,1383.7,8.84,Pendiente,07/06/2024,18/06/2024,Дебетовая карта,1,Екатеринбург,Online,Татьяна Волкова,1.9,1392.54,59.613778,74.957905
CLI00077,Дмитрий Попов,5166,Ноутбук,Компьютеры,7,167.17,1170.19,12.49,Entregado,20/01/2024,25/01/2024,Электронный кошелёк,1,Омск,Online,Марина Павлова,1.0,1182.68,58.458061,75.952488
CLI00078,Александр Иванов,3507,Наушники,Аудио,10,256.08,2560.8,7.22,Entregado,27/05/2024,06/06/2024,Кредитная карта,12,Санкт-Петербург,Online,Андрей Зайцев,4.0,2568.02,66.452069,49.397258
CLI00079,Сергей Новиков,8308,Ноутбук,Компьютеры,5,302.57,1512.85,14.33,Devuelto,07/08/2025,16/08/2025,СБП,1,Ростов-на-Дону,Tienda física,Владимир Петров,3.3,1527.18,61.817637,76.812716
CLI00080,Екатерина Смирнова,1461,Смартфон,Телефоны,9,164.04,1476.36,3.87,Entregado,23/07/2024,05/08/2024,СБП,1,Новосибирск,Tienda física,Марина Павлова,4.2,1480.23,63.044675,57.641753
CLI00081,Анна Соколова,2423,Внешний диск,Хранение,7,78.63,550.41,4.98,Entregado,24/09/2025,06/10/2025,Наличные,1,Москва,Online,Владимир Петров,4.2,555.39,65.055883,42.890542
CLI00082,Екатерина Смирнова,1760,Клавиатура,Периферия,10,192.11,1921.1,14.04,En tránsito,27/02/2024,04/03/2024,Наличные,1,Казань,Online,Владимир Петров,2.0,1935.14,51.320174,43.907356
CLI00083,Анна Соколова,1810,Веб-камера,Видео,2,129.74,259.48,16.6,Entregado,20/04/2025,29/04/2025,Электронный кошелёк,1,Нижний Новгород,Online,Андрей Зайцев,4.9,276.08,63.916924,45.368218
CLI00084,Александр Иванов,3783,Внешний диск,Хранение,7,280.73,1965.11,3.15,En tránsito,14/09/2025,21/09/2025,Наличные,1,Москва,Online,Татьяна Волкова,3.9,1968.26,55.863655,59.939667
CLI00085,Ольга Морозова,8691,Внешний диск,Хранение,1,110.35,110.35,9.68,Entregado,08/08/2025,14/08/2025,Кредитная карта,3,Самара,Online,Владимир Петров,3.2,120.03,62.336857,44.019649
CLI00086,Сергей Новиков,6257,Наушники,Аудио,6,149.45,896.7,18.17,Entregado,23/02/2025,04/03/2025,Наличные,1,Новосибирск,Online,Андрей Зайцев,4.0,914.87,62.665415,68.73328
CLI00087,Ольга Морозова,9863,Планшет,Планшеты,3,31.65,94.95,2.37,Pendiente,20/05/2025,31/05/2025,Дебетовая карта,1,Самара,Online,Андрей Зайцев,4.9,97.32,55.767237,52.380736
CLI00088,Михаил Лебедев,4594,Внешний диск,Хранение,4,10.86,43.44,11.34,Entregado,07/11/2025,17/11/2025,Кредитная карта,3,Самара,Online,Владимир Петров,2.5,54.78,60.739367,69.383366
CLI00089,Александр Иванов,1933,Смартфон,Телефоны,10,314.36,3143.6,10.51,Entregado,12/09/2025,17/09/2025,Электронный кошелёк,1,Уфа,Tienda física,Марина Павлова,1.1,3154.11,50.329769,68.525623
CLI00090,Михаил Лебедев,3616,Смартфон,Телефоны,1,331.78,331.78,3.28,En tránsito,26/05/2025,03/06/2025,Кредитная карта,6,Самара,Tienda física,Марина Павлова,3.9,335.06,50.097249,79.717551
CLI00091,Александр Иванов,3341,Веб-камера,Видео,10,136.7,1367.0,8.19,Entregado,17/12/2025,24/12/2025,Электронный кошелёк,1,Екатеринбург,Tienda física,Марина Павлова,2.5,1375.19,65.766069,79.5971
CLI00092,Сергей Новиков,4262,Клавиатура,Периферия,6,132.22,793.32,16.39,Cancelado,26/05/2024,29/05/2024,Наличные,1,Ростов-на-Дону,Tienda física,Андрей Зайцев,2.3,809.71,57.521429,79.66675
CLI00093,Дмитрий Попов,6454,Умные часы,Носимые,8,71.09,568.72,19.69,Entregado,25/05/2024,08/06/2024,Кредитная карта,3,Омск,Tienda física,Владимир Петров,2.5,588.41,59.091631,55.775123
CLI00094,Михаил Лебедев,5605,Клавиатура,Периферия,3,310.04,930.12,17.1,Entregado,12/11/2024,15/11/2024,Наличные,1,Уфа,Tienda física,Владимир Петров,1.2,947.22,51.892072,56.122822
CLI00095,Екатерина Смирнова,8043,Клавиатура,Периферия,3,50.57,151.71,2.3,En tránsito,20/04/2024,30/04/2024,Электронный кошелёк,1,Санкт-Петербург,Tienda física,Андрей Зайцев,3.0,154.01,63.199544,38.996512
CLI00096,Екатерина Смирнова,1598,Веб-камера,Видео,2,33.62,67.24,1.61,Devuelto,14/08/2024,29/08/2024,СБП,1,Санкт-Петербург,Online,Андрей Зайцев,3.4,68.85,66.831642,52.934045
CLI00097,Александр Иванов,6062,Веб-камера,Видео,2,212.77,425.54,15.35,Entregado,01/09/2024,16/09/2024,Электронный кошелёк,1,Санкт-Петербург,Online,Марина Павлова,3.9,440.89,51.013879,45.176797
CLI00098,Дмитрий Попов,2746,Клавиатура,Периферия,2,236.37,472.74,18.21,Entregado,01/09/2024,05/09/2024,Кредитная карта,1,Казань,Tienda física,Марина Павлова,4.5,490.95,57.94942,72.834775
CLI00099,Екатерина Смирнова,1111,Зарядное устройство,Аксессуары,1,153.03,153.03,4.06,Cancelado,08/04/2025,20/04/2025,Электронный кошелёк,1,Казань,Online,Владимир Петров,4.6,157.09,64.514731,70.935365
CLI00100,Дмитрий Попов,1978,Смартфон,Телефоны,4,89.22,356.88,18.54,Pendiente,14/01/2024,22/01/2024,Наличные,1,Екатеринбург,Online,Андрей Зайцев,3.5,375.42,59.84048,58.628644
CLI00101,Сергей Новиков,3315,Веб-камера,Видео,9,227.92,2051.28,6.13,Entregado,02/12/2025,14/12/2025,Наличные,1,Омск,Tienda física,Андрей Зайцев,3.1,2057.41,51.57303,72.852481
CLI00102,Дмитрий Попов,9481,Веб-камера,Видео,10,203.52,2035.2,7.82,En tránsito,07/03/2025,20/03/2025,Кредитная карта,12,Екатеринбург,Tienda física,Марина Павлова,3.3,2043.02,60.710497,76.287815
CLI00103,Сергей Новиков,1287,Клавиатура,Периферия,7,48.82,341.74,12.46,Entregado,05/10/2025,17/10/2025,Дебетовая карта,1,Новосибирск,Online,Марина Павлова,1.8,354.2,60.389511,73.686618
CLI00104,Александр Иванов,3056,Внешний диск,Хранение,2,125.38,250.76,14.73,En tránsito,07/06/2024,14/06/2024,Электронный кошелёк,1,Казань,Tienda física,Владимир Петров,3.8,265.49,59.061842,59.656027
CLI00105,Анна Соколова,6985,Зарядное устройство,Аксессуары,7,61.55,430.85,5.15,Devuelto,06/10/2025,15/10/2025,СБП,1,Екатеринбург,Online,Андрей Зайцев,1.9,436.0,53.262748,47.961019
CLI00106,Ольга Морозова,2090,Внешний диск,Хранение,8,328.91,2631.28,17.72,Entregado,18/03/2024,31/03/2024,Наличные,1,Москва,Tienda física,Татьяна Волкова,4.8,2649.0,64.339252,39.195528
CLI00107,Дмитрий Попов,2050,Клавиатура,Периферия,10,335.79,3357.9,10.33,En tránsito,19/01/2025,28/01/2025,СБП,1,Екатеринбург,Tienda física,Марина Павлова,3.4,3368.23,59.256613,73.303182
CLI00108,Сергей Новиков,3443,Умные часы,Носимые,3,178.25,534.75,8.22,En tránsito,21/09/2024,04/10/2024,Кредитная карта,1,Ростов-на-Дону,Tienda física,Татьяна Волкова,4.5,542.97,56.207329,69.376131
CLI00109,Дмитрий Попов,2364,Ноутбук,Компьютеры,10,12.48,124.8,19.73,Entregado,08/08/2024,16/08/2024,Электронный кошелёк,1,Москва,Online,Андрей Зайцев,3.1,144.53,55.432164,59.960026
CLI00110,Анна Соколова,2735,Веб-камера,Видео,3,29.52,88.56,14.26,En tránsito,14/04/2025,19/04/2025,Наличные,1,Казань,Online,Андрей Зайцев,2.5,102.82,67.228402,75.007959
CLI00111,Ольга Морозова,7700,Смартфон,Телефоны,4,298.49,1193.96,16.11,En tránsito,17/08/2025,30/08/2025,Наличные,1,Екатеринбург,Tienda física,Владимир Петров,2.2,1210.07,60.816853,79.635861
CLI00112,Екатерина Смирнова,6378,Зарядное устройство,Аксессуары,3,58.53,175.59,12.93,Entregado,04/01/2025,12/01/2025,Кредитная карта,1,Нижний Новгород,Tienda física,Владимир Петров,3.8,188.52,65.776029,65.670908
CLI00113,Дмитрий Попов,1256,Зарядное устройство,Аксессуары,10,7.15,71.5,1.57,Entregado,09/03/2024,22/03/2024,Дебетовая карта,1,Ростов-на-Дону,Online,Марина Павлова,3.0,73.07,62.163033,39.843704
CLI00114,Михаил Лебедев,6457,Смартфон,Телефоны,10,107.77,1077.7,7.9,Pendiente,25/11/2024,02/12/2024,Электронный кошелёк,1,Нижний Новгород,Tienda física,Татьяна Волкова,3.9,1085.6,57.354637,39.730212
CLI00115,Наталья Козлова,9367,Веб-камера,Видео,3,114.24,342.72,20.16,Entregado,01/06/2025,10/06/2025,СБП,1,Москва,Tienda física,Марина Павлова,4.2,362.88,62.369067,79.265838
CLI00116,Екатерина Смирнова,7318,Зарядное устройство,Аксессуары,8,298.93,2391.44,2.96,En tránsito,12/09/2024,23/09/2024,Наличные,1,Новосибирск,Online,Владимир Петров,1.6,2394.4,52.54894,55.133101
CLI00117,Екатерина Смирнова,2754,Наушники,Аудио,7,92.84,649.88,15.95,En tránsito,29/11/2024,07/12/2024,Дебетовая карта,1,Самара,Online,Владимир Петров,1.9,665.83,58.914348,75.401827
CLI00118,Екатерина Смирнова,8506,Зарядное устройство,Аксессуары,6,228.3,1369.8,8.13,En tránsito,29/05/2025,06/06/2025,Кредитная карта,1,Ростов-на-Дону,Online,Марина Павлова,1.8,1377.93,61.23497,46.65574
CLI00119,Екатерина Смирнова,9033,Веб-камера,Видео,10,67.33,673.3,6.22,Entregado,10/07/2025,13/07/2025,СБП,1,Самара,Tienda física,Владимир Петров,2.3,679.52,67.872074,70.373144
CLI00120,Михаил Лебедев,4730,Ноутбук,Компьютеры,3,186.8,560.4,17.11,Pendiente,11/01/2025,17/01/2025,Дебетовая карта,1,Санкт-Петербург,Online,Владимир Петров,2.8,577.51,64.018684,43.281697
CLI00121,Ольга Морозова,2909,Внешний диск,Хранение,4,278.7,1114.8,8.31,En tránsito,07/03/2025,12/03/2025,Кредитная карта,6,Омск,Online,Татьяна Волкова,3.7,1123.11,55.307837,45.139295
CLI00122,Александр Иванов,4343,Наушники,Аудио,2,289.13,578.26,9.19,Entregado,11/10/2025,22/10/2025,Дебетовая карта,1,Санкт-Петербург,Tienda física,Марина Павлова,1.1,587.45,56.474565,74.213461
