ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00011,Valeria Ríos,7542,Balón de fútbol,Fútbol,8,276.59,2212.72,17.53,Entregado,21/09/2025,05/10/2025,Efectivo,1,Juárez,Online,Héctor Domínguez,2.7,2230.25,16.281495,-107.809892
CLI00012,Lucía Moreno,6739,Camiseta deportiva,Ropa,1,384.86,384.86,13.31,Entregado,16/06/2025,01/07/2025,Efectivo,1,Cancún,Online,Héctor Domínguez,4.5,398.17,29.357897,-91.769593
CLI00013,Sofía Herrera,9675,Camiseta deportiva,Ropa,7,51.95,363.65,6.27,Pendiente,01/04/2025,14/04/2025,Transferencia SPEI,1,Monterrey,Online,Héctor Domínguez,2.9,369.92,20.648543,-99.731935
CLI00014,Arturo Mendoza,1014,Botella térmica,Accesorios,5,297.93,1489.65,15.2,Entregado,07/06/2025,19/06/2025,Transferencia SPEI,1,Zapopan,Online,Héctor Domínguez,4.2,1504.85,24.529922,-89.60937
CLI00015,Lucía Moreno,5036,Cuerda para saltar,Fitness,5,186.47,932.35,4.94,Entregado,24/03/2024,02/04/2024,Tarjeta crédito,6,Tijuana,Tienda física,Héctor Domínguez,2.0,937.29,26.107163,-105.122942
CLI00016,Arturo Mendoza,9141,Camiseta deportiva,Ropa,10,236.56,2365.6,7.23,Pendiente,05/04/2025,13/04/2025,Tarjeta débito,1,Monterrey,Online,Nadia Fuentes,3.2,2372.83,18.040206,-107.395807
CLI00017,Valeria Ríos,2716,Tenis running,Calzado,8,92.92,743.36,21.49,Entregado,10/12/2024,23/12/2024,Transferencia SPEI,1,Monterrey,Online,Claudia Romero,3.6,764.85,23.099805,-106.432799
CLI00018,Diego Ramírez,2822,Camiseta deportiva,Ropa,2,319.77,639.54,23.2,Entregado,25/12/2024,09/01/2025,OXXO Pay,1,Mérida,Tienda física,Jorge Salinas,2.2,662.74,18.964361,-105.223407
CLI00019,Diego Ramírez,5550,Shorts de entrenamiento,Ropa,2,332.56,665.12,26.16,Entregado,27/02/2024,06/03/2024,OXXO Pay,1,Juárez,Online,Jorge Salinas,3.5,691.28,25.400982,-116.492049
CLI00020,Valeria Ríos,9948,Guantes de box,Boxeo,3,186.42,559.26,12.24,Entregado,25/08/2024,30/08/2024,OXXO Pay,1,Ciudad de México,Online,Nadia Fuentes,3.1,571.5,23.862575,-115.082019
CLI00021,Arturo Mendoza,5595,Yoga mat,Yoga,4,389.8,1559.2,22.33,Entregado,27/09/2024,04/10/2024,Transferencia SPEI,1,Cancún,Online,Héctor Domínguez,2.0,1581.53,29.908673,-103.658275
CLI00022,Rodrigo Guzmán,4968,Shorts de entrenamiento,Ropa,4,10.17,40.68,9.35,Entregado,01/04/2024,12/04/2024,OXXO Pay,1,Juárez,Tienda física,Claudia Romero,1.4,50.03,19.19082,-88.526876
CLI00023,Valeria Ríos,2740,Shorts de entrenamiento,Ropa,5,122.97,614.85,16.82,Cancelado,27/01/2025,03/02/2025,Transferencia SPEI,1,Juárez,Online,Héctor Domínguez,3.4,631.67,30.748787,-110.864287
CLI00024,Patricia Vega,6428,Cuerda para saltar,Fitness,7,86.14,602.98,24.0,En tránsito,27/11/2024,03/12/2024,OXXO Pay,1,Mérida,Tienda física,Jorge Salinas,1.3,626.98,25.202141,-91.567354
CLI00025,Valeria Ríos,9662,Yoga mat,Yoga,1,76.46,76.46,18.44,Entregado,05/11/2025,17/11/2025,OXXO Pay,1,León,Tienda física,Jorge Salinas,1.6,94.9,29.285181,-93.251331
CLI00026,Valeria Ríos,6340,Mochila deportiva,Accesorios,1,390.13,390.13,6.44,Entregado,07/08/2024,15/08/2024,Tarjeta crédito,6,Juárez,Online,Jorge Salinas,2.2,396.57,29.518567,-88.518935
CLI00027,Diego Ramírez,9273,Yoga mat,Yoga,1,46.68,46.68,25.68,Cancelado,22/10/2024,27/10/2024,Tarjeta crédito,12,Monterrey,Tienda física,Jorge Salinas,3.0,72.36,18.325604,-100.087432
CLI00028,Patricia Vega,2897,Tenis running,Calzado,3,13.89,41.67,9.36,Entregado,04/07/2024,17/07/2024,Tarjeta débito,1,Puebla,Online,Nadia Fuentes,1.9,51.03,14.876505,-98.078601
CLI00029,Rodrigo Guzmán,7604,Yoga mat,Yoga,6,346.94,2081.64,24.75,Entregado,02/07/2024,05/07/2024,OXXO Pay,1,Zapopan,Online,Héctor Domínguez,2.5,2106.39,14.539307,-89.101419
CLI00030,Lucía Moreno,2931,Mochila deportiva,Accesorios,7,354.88,2484.16,4.34,Entregado,08/07/2025,12/07/2025,Efectivo,1,León,Online,Héctor Domínguez,3.6,2488.5,30.323601,-94.676351
CLI00031,Diego Ramírez,4470,Rodilleras,Protección,1,283.75,283.75,13.96,En tránsito,19/09/2024,24/09/2024,Transferencia SPEI,1,Guadalajara,Tienda física,Nadia Fuentes,3.7,297.71,23.101503,-92.606099
CLI00032,Rodrigo Guzmán,1120,Guantes de box,Boxeo,5,412.99,2064.95,9.43,En tránsito,08/03/2025,12/03/2025,Transferencia SPEI,1,León,Tienda física,Héctor Domínguez,1.9,2074.38,15.146917,-111.979447
CLI00033,Sofía Herrera,8057,Yoga mat,Yoga,7,296.4,2074.8,25.7,Pendiente,19/08/2025,25/08/2025,OXXO Pay,1,León,Online,Héctor Domínguez,4.6,2100.5,27.306477,-108.066509
CLI00034,Rodrigo Guzmán,5385,Mochila deportiva,Accesorios,7,74.4,520.8,24.6,Entregado,10/04/2025,19/04/2025,Tarjeta débito,1,León,Tienda física,Jorge Salinas,4.8,545.4,20.850434,-109.37513
CLI00035,Emilio Castro,4178,Tenis running,Calzado,9,383.11,3447.99,23.67,En tránsito,17/03/2025,29/03/2025,Efectivo,1,Monterrey,Tienda física,Héctor Domínguez,4.5,3471.66,28.92915,-114.665886
CLI00036,Arturo Mendoza,9788,Shorts de entrenamiento,Ropa,8,184.51,1476.08,15.27,Entregado,13/06/2024,25/06/2024,Efectivo,1,Puebla,Tienda física,Jorge Salinas,1.4,1491.35,20.778062,-115.503773
CLI00037,Diego Ramírez,3253,Rodilleras,Protección,6,187.84,1127.04,8.76,Pendiente,08/06/2024,17/06/2024,Tarjeta débito,1,Monterrey,Online,Nadia Fuentes,1.2,1135.8,25.367438,-101.963079
CLI00038,Diego Ramírez,3741,Mochila deportiva,Accesorios,5,204.19,1020.95,13.43,Entregado,24/12/2025,27/12/2025,Efectivo,1,Guadalajara,Online,Nadia Fuentes,3.4,1034.38,20.142677,-97.562647
CLI00039,Lucía Moreno,7607,Camiseta deportiva,Ropa,6,296.1,1776.6,2.02,Pendiente,12/03/2025,27/03/2025,OXXO Pay,1,Ciudad de México,Online,Héctor Domínguez,4.1,1778.62,17.634593,-89.035977
CLI00040,Arturo Mendoza,3479,Rodilleras,Protección,4,297.58,1190.32,18.32,Pendiente,26/08/2025,05/09/2025,Efectivo,1,Mérida,Tienda física,Jorge Salinas,1.1,1208.64,19.650318,-106.916604
CLI00041,Valeria Ríos,9238,Botella térmica,Accesorios,4,328.98,1315.92,9.42,En tránsito,17/06/2024,26/06/2024,OXXO Pay,1,León,Tienda física,Nadia Fuentes,4.5,1325.34,18.27905,-87.100039
CLI00042,Patricia Vega,1225,Yoga mat,Yoga,10,434.81,4348.1,3.87,Entregado,12/06/2025,26/06/2025,Tarjeta débito,1,Monterrey,Online,Nadia Fuentes,1.7,4351.97,32.016049,-87.009279
CLI00043,Lucía Moreno,2131,Rodilleras,Protección,6,244.29,1465.74,22.45,En tránsito,01/03/2025,09/03/2025,OXXO Pay,1,Guadalajara,Online,Claudia Romero,2.4,1488.19,19.770152,-99.25835
CLI00044,Valeria Ríos,7340,Mochila deportiva,Accesorios,6,125.25,751.5,16.06,Cancelado,24/07/2025,04/08/2025,Transferencia SPEI,1,Zapopan,Online,Claudia Romero,3.7,767.56,26.435104,-116.866044
CLI00045,Emilio Castro,9960,Rodilleras,Protección,10,281.66,2816.6,11.5,Entregado,19/10/2024,27/10/2024,Tarjeta débito,1,Ciudad de México,Online,Héctor Domínguez,1.7,2828.1,30.230093,-109.169972
CLI00046,Patricia Vega,5587,Camiseta deportiva,Ropa,2,94.64,189.28,25.65,Entregado,11/01/2025,19/01/2025,Tarjeta crédito,6,Cancún,Tienda física,Nadia Fuentes,4.6,214.93,26.552858,-88.016248
CLI00047,Rodrigo Guzmán,7974,Rodilleras,Protección,8,379.27,3034.16,5.91,Entregado,28/02/2024,11/03/2024,Efectivo,1,Monterrey,Tienda física,Nadia Fuentes,2.3,3040.07,15.947582,-110.448932
CLI00048,Lucía Moreno,1963,Botella térmica,Accesorios,9,448.46,4036.14,2.66,Pendiente,02/09/2024,15/09/2024,OXXO Pay,1,Monterrey,Online,Jorge Salinas,4.9,4038.8,20.609813,-99.503734
CLI00049,Patricia Vega,2934,Rodilleras,Protección,6,116.95,701.7,24.5,Entregado,04/04/2024,14/04/2024,Tarjeta crédito,12,Mérida,Tienda física,Héctor Domínguez,1.6,726.2,22.445166,-93.453315
CLI00050,Sofía Herrera,5741,Botella térmica,Accesorios,9,361.78,3256.02,18.32,En tránsito,10/08/2024,19/08/2024,Efectivo,1,Monterrey,Online,Claudia Romero,1.7,3274.34,30.581162,-93.709749
CLI00051,Sofía Herrera,9437,Yoga mat,Yoga,7,69.6,487.2,19.93,Entregado,04/09/2025,14/09/2025,Transferencia SPEI,1,Puebla,Tienda física,Héctor Domínguez,2.5,507.13,30.678708,-97.016123
CLI00052,Lucía Moreno,1700,Rodilleras,Protección,6,96.15,576.9,14.07,Entregado,15/12/2024,21/12/2024,Transferencia SPEI,1,Mérida,Online,Héctor Domínguez,3.5,590.97,25.281426,-116.032663
CLI00053,Valeria Ríos,7594,Shorts de entrenamiento,Ropa,3,19.87,59.61,15.08,Cancelado,22/01/2024,06/02/2024,Tarjeta crédito,12,Zapopan,Tienda física,Héctor Domínguez,1.0,74.69,23.02293,-104.812601
CLI00054,Diego Ramírez,2671,Mochila deportiva,Accesorios,7,204.78,1433.46,6.55,Entregado,14/05/2025,22/05/2025,Transferencia SPEI,1,Guadalajara,Online,Jorge Salinas,4.1,1440.01,18.49969,-98.560264
CLI00055,Sofía Herrera,5907,Cuerda para saltar,Fitness,3,326.72,980.16,11.39,En tránsito,26/12/2024,08/01/2025,OXXO Pay,1,Guadalajara,Tienda física,Jorge Salinas,4.0,991.55,21.957441,-88.776034
CLI00056,Lucía Moreno,6003,Rodilleras,Protección,10,217.91,2179.1,18.96,Entregado,04/04/2024,09/04/2024,Efectivo,1,Puebla,Online,Nadia Fuentes,4.9,2198.06,15.940031,-89.09769
CLI00057,Lucía Moreno,8221,Tenis running,Calzado,6,54.82,328.92,16.1,En tránsito,05/11/2024,10/11/2024,Tarjeta crédito,1,Guadalajara,Online,Nadia Fuentes,1.6,345.02,23.918919,-86.812008
CLI00058,Rodrigo Guzmán,8059,Cuerda para saltar,Fitness,6,371.57,2229.42,2.62,Entregado,13/10/2025,20/10/2025,OXXO Pay,1,Guadalajara,Tienda física,Nadia Fuentes,2.5,2232.04,19.995672,-92.760286
CLI00059,Patricia Vega,5365,Camiseta deportiva,Ropa,3,18.89,56.67,23.72,Entregado,27/06/2025,06/07/2025,Tarjeta crédito,6,Ciudad de México,Tienda física,Jorge Salinas,1.3,80.39,30.794336,-97.560648
CLI00060,Rodrigo Guzmán,9762,Shorts de entrenamiento,Ropa,1,69.65,69.65,15.25,En tránsito,06/04/2025,14/04/2025,Tarjeta débito,1,Guadalajara,Tienda física,Jorge Salinas,2.4,84.9,25.698526,-86.934606
CLI00061,Valeria Ríos,9408,Tenis running,Calzado,8,78.89,631.12,26.69,En tránsito,23/04/2024,03/05/2024,OXXO Pay,1,Cancún,Tienda física,Nadia Fuentes,2.2,657.81,15.307879,-107.849195
CLI00062,Emilio Castro,9009,Guantes de box,Boxeo,2,140.48,280.96,25.98,En tránsito,16/10/2024,29/10/2024,Transferencia SPEI,1,Cancún,Tienda física,Jorge Salinas,2.5,306.94,27.45259,-104.709138
CLI00063,Sofía Herrera,2570,Balón de fútbol,Fútbol,7,170.81,1195.67,19.52,Entregado,10/01/2025,19/01/2025,Efectivo,1,Tijuana,Tienda física,Nadia Fuentes,3.4,1215.19,31.56388,-104.394522
CLI00064,Sofía Herrera,6049,Botella térmica,Accesorios,9,354.2,3187.8,24.21,Entregado,13/04/2024,24/04/2024,Transferencia SPEI,1,Monterrey,Tienda física,Jorge Salinas,1.0,3212.01,28.588484,-111.334807
CLI00065,Emilio Castro,3511,Camiseta deportiva,Ropa,3,170.69,512.07,16.59,Pendiente,19/04/2024,01/05/2024,OXXO Pay,1,Mérida,Tienda física,Jorge Salinas,2.4,528.66,16.002828,-113.790395
CLI00066,Sofía Herrera,9478,Botella térmica,Accesorios,8,293.15,2345.2,15.5,Pendiente,12/12/2025,20/12/2025,Efectivo,1,Cancún,Online,Jorge Salinas,1.7,2360.7,19.956395,-94.170221
CLI00067,Diego Ramírez,2614,Rodilleras,Protección,6,312.8,1876.8,12.86,Entregado,26/02/2025,10/03/2025,OXXO Pay,1,Mérida,Tienda física,Claudia Romero,1.7,1889.66,15.98295,-115.363779
CLI00068,Arturo Mendoza,8800,Guantes de box,Boxeo,8,229.3,1834.4,14.41,Entregado,09/05/2024,13/05/2024,Tarjeta crédito,1,Cancún,Tienda física,Jorge Salinas,4.4,1848.81,26.499935,-114.444827
CLI00069,Patricia Vega,4642,Rodilleras,Protección,8,187.64,1501.12,17.88,Entregado,21/08/2025,25/08/2025,OXXO Pay,1,Monterrey,Online,Claudia Romero,2.2,1519.0,15.845554,-112.063358
CLI00070,Valeria Ríos,4425,Guantes de box,Boxeo,7,93.98,657.86,4.78,Cancelado,01/05/2024,06/05/2024,Tarjeta crédito,3,Juárez,Online,Héctor Domínguez,3.1,662.64,22.810919,-108.74408
CLI00071,Diego Ramírez,3738,Balón de fútbol,Fútbol,10,386.52,3865.2,15.27,Entregado,26/02/2024,01/03/2024,OXXO Pay,1,Ciudad de México,Online,Claudia Romero,3.9,3880.47,27.196827,-88.63007
CLI00072,Emilio Castro,2920,Camiseta deportiva,Ropa,6,10.38,62.28,9.52,Devuelto,18/08/2025,22/08/2025,Efectivo,1,Cancún,Online,Nadia Fuentes,5.0,71.8,26.886515,-90.242397
CLI00073,Patricia Vega,2221,Camiseta deportiva,Ropa,5,126.45,632.25,20.2,En tránsito,23/08/2024,26/08/2024,Tarjeta débito,1,Monterrey,Online,Jorge Salinas,1.1,652.45,18.587157,-91.898806
CLI00074,Arturo Mendoza,5490,Guantes de box,Boxeo,4,208.27,833.08,26.38,Entregado,28/05/2024,05/06/2024,Tarjeta crédito,12,Zapopan,Online,Héctor Domínguez,3.1,859.46,23.887865,-97.525881
CLI00075,Sofía Herrera,3013,Mochila deportiva,Accesorios,10,333.9,3339.0,11.31,En tránsito,13/07/2024,21/07/2024,OXXO Pay,1,Puebla,Tienda física,Claudia Romero,4.0,3350.31,19.931152,-96.01223
CLI00076,Valeria Ríos,4234,Guantes de box,Boxeo,4,164.73,658.92,21.04,Entregado,21/01/2025,03/02/2025,OXXO Pay,1,León,Online,Nadia Fuentes,4.2,679.96,17.832572,-104.800932
CLI00077,Diego Ramírez,3438,Balón de fútbol,Fútbol,4,153.91,615.64,11.08,Entregado,09/03/2024,15/03/2024,Transferencia SPEI,1,Puebla,Tienda física,Nadia Fuentes,1.9,626.72,14.776368,-95.166797
CLI00078,Arturo Mendoza,8030,Mochila deportiva,Accesorios,6,230.48,1382.88,23.95,Cancelado,06/08/2024,14/08/2024,Tarjeta débito,1,León,Online,Nadia Fuentes,4.2,1406.83,24.425038,-95.174902
CLI00079,Lucía Moreno,2630,Camiseta deportiva,Ropa,10,358.12,3581.2,19.07,Entregado,22/11/2025,25/11/2025,Efectivo,1,Guadalajara,Tienda física,Jorge Salinas,3.3,3600.27,19.945504,-93.340795
CLI00080,Patricia Vega,8827,Mochila deportiva,Accesorios,8,96.54,772.32,2.59,Entregado,28/07/2024,02/08/2024,OXXO Pay,1,Puebla,Tienda física,Héctor Domínguez,4.9,774.91,30.715896,-98.742263
CLI00081,Emilio Castro,2314,Guantes de box,Boxeo,5,326.9,1634.5,8.52,Pendiente,26/10/2024,31/10/2024,OXXO Pay,1,Puebla,Tienda física,Nadia Fuentes,1.3,1643.02,27.65828,-109.332896
CLI00082,Patricia Vega,9080,Cuerda para saltar,Fitness,8,312.13,2497.04,10.41,Entregado,09/12/2024,21/12/2024,Efectivo,1,Puebla,Online,Jorge Salinas,3.6,2507.45,21.105736,-87.24596
CLI00083,Sofía Herrera,4837,Cuerda para saltar,Fitness,3,432.38,1297.14,20.66,Entregado,12/04/2024,23/04/2024,Efectivo,1,Cancún,Tienda física,Héctor Domínguez,2.4,1317.8,25.57538,-108.088706
CLI00084,Emilio Castro,2088,Guantes de box,Boxeo,4,51.44,205.76,17.08,Entregado,28/08/2025,08/09/2025,Tarjeta débito,1,Juárez,Tienda física,Jorge Salinas,4.1,222.84,16.404659,-97.13791
CLI00085,Lucía Moreno,1492,Shorts de entrenamiento,Ropa,4,56.62,226.48,8.67,Cancelado,12/01/2024,17/01/2024,Tarjeta débito,1,Cancún,Tienda física,Jorge Salinas,1.0,235.15,26.141898,-99.161696
CLI00086,Rodrigo Guzmán,1137,Rodilleras,Protección,3,163.16,489.48,9.32,Entregado,27/05/2024,30/05/2024,Tarjeta crédito,3,Zapopan,Online,Claudia Romero,4.3,498.8,23.682728,-113.790593
CLI00087,Diego Ramírez,9593,Balón de fútbol,Fútbol,7,70.33,492.31,7.66,Entregado,29/08/2025,11/09/2025,Transferencia SPEI,1,Puebla,Tienda física,Jorge Salinas,3.7,499.97,16.365785,-96.347694
CLI00088,Arturo Mendoza,1097,Tenis running,Calzado,9,137.08,1233.72,6.67,Devuelto,25/07/2024,04/08/2024,Transferencia SPEI,1,Zapopan,Tienda física,Nadia Fuentes,2.5,1240.39,30.589921,-115.088837
CLI00089,Diego Ramírez,2242,Botella térmica,Accesorios,3,306.39,919.17,22.16,En tránsito,23/04/2024,04/05/2024,Efectivo,1,Ciudad de México,Online,Claudia Romero,4.0,941.33,17.266191,-87.540753
CLI00090,Arturo Mendoza,3844,Mochila deportiva,Accesorios,3,360.2,1080.6,23.94,Entregado,09/05/2024,17/05/2024,Tarjeta débito,1,León,Online,Claudia Romero,4.6,1104.54,27.332624,-103.629309
CLI00091,Arturo Mendoza,6792,Botella térmica,Accesorios,3,418.88,1256.64,20.03,Entregado,11/11/2025,20/11/2025,Transferencia SPEI,1,Tijuana,Online,Héctor Domínguez,2.8,1276.67,20.569921,-109.75763
CLI00092,Diego Ramírez,4034,Guantes de box,Boxeo,8,273.72,2189.76,16.45,Entregado,17/01/2024,30/01/2024,Transferencia SPEI,1,Guadalajara,Tienda física,Héctor Domínguez,2.8,2206.21,23.45803,-94.955763
CLI00093,Rodrigo Guzmán,2514,Botella térmica,Accesorios,1,420.2,420.2,14.78,Entregado,09/08/2024,20/08/2024,OXXO Pay,1,Ciudad de México,Tienda física,Claudia Romero,4.1,434.98,24.499212,-114.500404
CLI00094,Lucía Moreno,1872,Rodilleras,Protección,9,38.43,345.87,17.5,Entregado,11/10/2024,18/10/2024,OXXO Pay,1,Monterrey,Online,Claudia Romero,3.4,363.37,27.843543,-100.068161
CLI00095,Sofía Herrera,1214,Camiseta deportiva,Ropa,4,257.1,1028.4,9.92,En tránsito,02/01/2024,08/01/2024,Tarjeta crédito,12,León,Online,Héctor Domínguez,1.2,1038.32,23.635208,-116.264747
CLI00096,Lucía Moreno,5903,Tenis running,Calzado,10,315.71,3157.1,19.0,En tránsito,24/06/2025,01/07/2025,Tarjeta débito,1,Juárez,Tienda física,Héctor Domínguez,4.3,3176.1,16.083598,-117.08853
CLI00097,Valeria Ríos,9872,Tenis running,Calzado,8,303.19,2425.52,23.75,Entregado,19/10/2024,29/10/2024,Tarjeta crédito,12,Cancún,Tienda física,Héctor Domínguez,3.9,2449.27,20.754897,-103.173841
CLI00098,Lucía Moreno,7748,Botella térmica,Accesorios,8,91.7,733.6,5.52,Entregado,07/05/2025,18/05/2025,Transferencia SPEI,1,Tijuana,Tienda física,Nadia Fuentes,4.9,739.12,32.239108,-92.955972
CLI00099,Emilio Castro,1376,Botella térmica,Accesorios,3,34.52,103.56,18.55,Entregado,14/12/2025,17/12/2025,OXXO Pay,1,Tijuana,Online,Héctor Domínguez,1.5,122.11,16.786354,-88.112624
CLI00100,Valeria Ríos,4606,Balón de fútbol,Fútbol,6,328.8,1972.8,25.93,En tránsito,28/10/2024,06/11/2024,Efectivo,1,León,Online,Jorge Salinas,4.3,1998.73,19.841646,-109.781306
CLI00101,Diego Ramírez,7859,Balón de fútbol,Fútbol,6,119.2,715.2,6.2,Entregado,09/10/2025,19/10/2025,Tarjeta débito,1,Guadalajara,Tienda física,Héctor Domínguez,2.6,721.4,18.078436,-90.167029
CLI00102,Sofía Herrera,4194,Cuerda para saltar,Fitness,4,300.33,1201.32,5.27,Entregado,12/06/2025,15/06/2025,Efectivo,1,Puebla,Online,Claudia Romero,2.9,1206.59,19.412492,-88.985954
CLI00103,Diego Ramírez,1320,Tenis running,Calzado,10,23.75,237.5,25.1,Entregado,20/07/2024,28/07/2024,Efectivo,1,Juárez,Tienda física,Claudia Romero,4.1,262.6,16.88661,-103.224365
CLI00104,Patricia Vega,1607,Botella térmica,Accesorios,6,308.83,1852.98,2.86,Cancelado,18/08/2025,24/08/2025,Tarjeta crédito,3,Puebla,Online,Jorge Salinas,2.6,1855.84,24.952476,-87.918899
CLI00105,Arturo Mendoza,5024,Camiseta deportiva,Ropa,8,40.61,324.88,8.68,Entregado,07/02/2025,16/02/2025,Transferencia SPEI,1,Ciudad de México,Online,Jorge Salinas,2.0,333.56,15.707435,-113.210584
CLI00106,Valeria Ríos,5022,Yoga mat,Yoga,3,385.46,1156.38,24.21,Entregado,02/04/2025,08/04/2025,Transferencia SPEI,1,Tijuana,Tienda física,Nadia Fuentes,3.7,1180.59,16.578136,-102.046822
CLI00107,Patricia Vega,3309,Cuerda para saltar,Fitness,5,410.51,2052.55,22.05,Entregado,04/07/2024,13/07/2024,Efectivo,1,Guadalajara,Online,Claudia Romero,4.2,2074.6,17.669128,-100.127413
CLI00108,Arturo Mendoza,7109,Shorts de entrenamiento,Ropa,10,315.38,3153.8,22.22,Pendiente,19/05/2024,25/05/2024,OXXO Pay,1,Cancún,Online,Nadia Fuentes,3.9,3176.02,24.143902,-98.706025
CLI00109,Diego Ramírez,9461,Shorts de entrenamiento,Ropa,8,381.08,3048.64,8.63,En tránsito,09/07/2025,18/07/2025,Transferencia SPEI,1,Monterrey,Tienda física,Claudia Romero,1.5,3057.27,31.367217,-115.180961
CLI00110,Sofía Herrera,2448,Cuerda para saltar,Fitness,8,238.64,1909.12,20.97,Entregado,07/11/2024,11/11/2024,Efectivo,1,León,Tienda física,Héctor Domínguez,4.3,1930.09,28.498272,-94.962489
CLI00111,Rodrigo Guzmán,1130,Tenis running,Calzado,10,105.55,1055.5,22.73,Entregado,17/06/2024,27/06/2024,Transferencia SPEI,1,Cancún,Online,Jorge Salinas,2.1,1078.23,14.811811,-102.586508
CLI00112,Emilio Castro,5822,Botella térmica,Accesorios,9,241.58,2174.22,2.54,Entregado,03/07/2024,15/07/2024,Tarjeta crédito,3,Ciudad de México,Tienda física,Jorge Salinas,3.0,2176.76,17.590454,-99.207516
CLI00113,Diego Ramírez,9143,Botella térmica,Accesorios,4,10.05,40.2,18.05,Entregado,27/05/2025,07/06/2025,Efectivo,1,Puebla,Tienda física,Héctor Domínguez,2.0,58.25,28.79491,-95.072793
CLI00114,Lucía Moreno,3407,Mochila deportiva,Accesorios,7,301.06,2107.42,17.79,En tránsito,24/12/2025,01/01/2026,OXXO Pay,1,Mérida,Tienda física,Nadia Fuentes,2.9,2125.21,14.702326,-89.378043
CLI00115,Diego Ramírez,2530,Rodilleras,Protección,10,57.37,573.7,22.14,En tránsito,09/11/2024,16/11/2024,OXXO Pay,1,Monterrey,Tienda física,Héctor Domínguez,4.3,595.84,15.381397,-106.304467
CLI00116,Emilio Castro,3600,Camiseta deportiva,Ropa,10,96.61,966.1,4.82,Entregado,09/08/2024,19/08/2024,Efectivo,1,Tijuana,Online,Jorge Salinas,4.0,970.92,32.122707,-110.481664
CLI00117,Sofía Herrera,8123,Guantes de box,Boxeo,9,439.78,3958.02,2.52,En tránsito,19/10/2025,26/10/2025,Efectivo,1,Juárez,Online,Jorge Salinas,4.2,3960.54,15.961005,-95.624293
CLI00118,Diego Ramírez,2337,Guantes de box,Boxeo,2,266.53,533.06,5.05,Entregado,19/02/2025,03/03/2025,Transferencia SPEI,1,Zapopan,Online,Claudia Romero,1.8,538.11,26.556692,-100.115647
CLI00119,Lucía Moreno,9145,Camiseta deportiva,Ropa,9,337.84,3040.56,23.47,En tránsito,07/05/2024,16/05/2024,Transferencia SPEI,1,León,Online,Claudia Romero,1.6,3064.03,26.805496,-96.476921
